load_step,load,total_energy,total_energy_change,total_init_energy,total_e_change_from_init,avg_energy,avg_energy_change,avg_init_energy,avg_e_change_from_init,min_iter_total_energy_change,min_iter_avg_energy_change,max_energy,max_force,avg_sigma11,avg_sigma12,avg_sigma22,avg_init_sigma11,avg_init_sigma12,avg_init_sigma22,avg_sigma12_change_from_init,avg_P11,avg_P12,avg_P21,avg_P22,avg_init_P11,avg_init_P12,avg_init_P21,avg_init_P22,participationFraction,m3_participationFraction,nr_elements_with_m3_fix_change,nr_red_q1,nr_red_q2,nr_red_q3,nr_red_q4,nr_red_q1_fixed,nr_red_q2_fixed,nr_red_q3_fixed,nr_red_q4_fixed,max_m3_nr,sum_m3,max_positive_plastic_jump,max_negative_plastic_jump,nr_iterations,nr_func_evals,nr_edge_flips,LBFGS_Term_reason,CG_Term_reason,FIRE_Term_reason,run_time,minimization_time,write_time,est_time_remaining,cmX,cmY,maxX,minX,maxY,minY
21337,0.36336,643.66237701,0.060995054115,643.66238067,-3.6661762124e-06,0.0051492990161,4.8796043292e-07,0.0051492990454,-2.9329409561e-11,0,0,0.26953411194,2.4017012605e-06,-0.074310683312,0.10742588357,0.020065922805,-0.074313644692,0.10743147384,0.020057525455,-5.5902718458e-06,-0.11547676643,0.11569822102,-0.019820889804,0.019728343932,-0.11548210099,0.11570353327,-0.019811743012,0.019719270228,0.31921473717,0,0,95842,23726,2658,2774,49319,13233,49181,13267,3,44498,3,-2,625,1074,0,2,0,0,37d 19h 17m 40s,37d 3h 47m 51.615s,14h 35m 37.033s,79d 2h 4m 30s,170.42009716,124.99985137,339.8271177,-1.0128822973,252.01773392,-2.2235799856
21338,0.36337,643.72339232,0.06101530862,643.72339598,-3.6623068809e-06,0.0051497871385,4.8812246896e-07,0.0051497871678,-2.9298455155e-11,0,0,0.2695292142,2.6791568621e-06,-0.074319997749,0.10744439537,0.020047759339,-0.074322954126,0.10744997695,0.020039373884,-5.581573841e-06,-0.11549578602,0.1157172645,-0.019800377874,0.019707751711,-0.11550111143,0.11572256905,-0.019791243936,0.019698690459,0.32155822997,0,0,95854,23713,2659,2774,49328,13225,49185,13262,3,44498,3,-2,606,1066,0,2,0,0,37d 19h 19m 15s,37d 3h 49m 25.570s,14h 35m 37.033s,79d 1h 48m 2s,170.42134715,124.99985137,339.82961747,-1.0128825289,252.01776839,-2.2235937283
21339,0.36338,643.78442787,0.061035556269,643.78443155,-3.6740411815e-06,0.005150275423,4.8828445015e-07,0.0051502754524,-2.9392329716e-11,0,0,0.26952439423,1.6298589065e-06,-0.074329304923,0.10746289376,0.02002961509,-0.074332267448,0.10746848747,0.020021211887,-5.5937085723e-06,-0.11551479213,0.11573629528,-0.019779885892,0.019687179502,-0.11552012977,0.11574161127,-0.019770733618,0.019678099852,0.32701216775,1,1,95865,23701,2659,2775,49333,13221,49191,13255,3,44499,3,-2,614,1067,0,2,0,0,37d 19h 20m 48s,37d 3h 50m 58.964s,14h 35m 37.033s,79d 1h 48m 24s,170.42259715,124.99985137,339.83211697,-1.0128830343,252.01780351,-2.223608322
21340,0.36339,643.84548367,0.061055798178,643.84548735,-3.6747978811e-06,0.0051507638694,4.8844638542e-07,0.0051507638988,-2.9398383034e-11,0,0,0.26951954499,2.6673336535e-06,-0.074338608534,0.10748138673,0.020011478649,-0.074341573508,0.10748698457,0.020003069106,-5.5978419112e-06,-0.11553379255,0.11575532072,-0.019759403601,0.019666616641,-0.11553913463,0.11576064079,-0.019750243246,0.019657529256,0.31951357048,0,0,95883,23684,2659,2774,49343,13210,49199,13248,3,44499,3,-2,621,1084,0,2,0,0,37d 19h 22m 24s,37d 3h 52m 34.195s,14h 35m 37.033s,79d 1h 44m 28s,170.42384715,124.99985137,339.83461704,-1.0128829559,252.01783861,-2.2236224266
21341,0.3634,643.9065597,0.061076033634,643.90656338,-3.6744049794e-06,0.0051512524776,4.8860826908e-07,0.005151252507,-2.9395239715e-11,0,0,0.26951471303,3.7392767292e-06,-0.074347912298,0.10749987962,0.019993343229,-0.074350876004,0.10750547627,0.019984934134,-5.5966552558e-06,-0.1155527936,0.11577434601,-0.019738921469,0.019646054534,-0.11555813378,0.11577966499,-0.019729762567,0.019636968008,0.32855836722,0,0,95897,23671,2659,2773,49353,13201,49203,13243,3,44499,3,-2,625,1077,0,2,0,0,37d 19h 23m 59s,37d 3h 54m 9.202s,14h 35m 37.033s,79d 1h 34m 2s,170.42509715,124.99985137,339.83711665,-1.0128833479,252.01787348,-2.2236367767
21342,0.36341,643.96765597,0.061096269317,643.96765965,-3.6732556055e-06,0.0051517412478,4.8877015453e-07,0.0051517412772,-2.9386044813e-11,0,0,0.26951003829,8.4564419447e-06,-0.074357209144,0.10751835902,0.019975224988,-0.074360178655,0.10752396788,0.019966800182,-5.6088612522e-06,-0.11557177827,0.11579335972,-0.019718460302,0.019625512235,-0.11557713359,0.11579868902,-0.019709282046,0.019616407514,0.27907252213,1,1,95913,23658,2657,2772,49354,13199,49216,13231,3,44500,3,-2,383,628,0,2,0,0,37d 19h 24m 55s,37d 3h 55m 5.023s,14h 35m 37.033s,79d 54m 28s,170.42634715,124.99985137,339.83961781,-1.0128821859,252.01791325,-2.2236524019
21343,0.36342,644.02877245,0.061116479998,644.02877613,-3.6809775565e-06,0.0051522301796,4.8893183998e-07,0.0051522302091,-2.944782005e-11,0,0,0.2695049991,7.4423972237e-06,-0.074366514184,0.10753685528,0.019957084894,-0.074369474385,0.107542446,0.01994868341,-5.5907179069e-06,-0.11559078524,0.11581238709,-0.01969797206,0.019604944279,-0.115596117,0.11581770147,-0.019688822493,0.01959586683,0.35693393671,0,0,95929,23643,2657,2771,49365,13189,49221,13225,3,44500,3,-2,580,1005,0,2,0,0,37d 19h 26m 24s,37d 3h 56m 33.555s,14h 35m 37.033s,79d 56m 3s,170.42759715,124.99985137,339.84211731,-1.0128826901,252.01794444,-2.2236648734
21344,0.36343,644.08990915,0.0611367013,644.08991285,-3.6975079638e-06,0.0051527192732,4.890936104e-07,0.0051527193028,-2.9580064093e-11,0,0,0.26950016034,1.8550545889e-06,-0.074375804868,0.10755532471,0.019938983872,-0.074378778312,0.10756094098,0.019930544786,-5.6162669568e-06,-0.1156097639,0.11583138996,-0.019677527155,0.019584418944,-0.11561512272,0.11583672759,-0.019668335863,0.019575300489,0.33141043658,0.97285788958,2,95945,23629,2655,2771,49371,13185,49229,13215,3,44502,3,-2,593,1005,0,2,0,0,37d 19h 27m 52s,37d 3h 58m 2.100s,14h 35m 37.033s,79d 55m 16s,170.42884714,124.99985137,339.84461712,-1.012882876,252.01797829,-2.2236787808
21345,0.36344,644.15106607,0.061156911166,644.15106976,-3.6915957935e-06,0.0051532085285,4.8925528933e-07,0.0051532085581,-2.953276599e-11,0,0,0.26949540772,1.6755494786e-06,-0.074385092501,0.10757378635,0.019920891791,-0.074388067882,0.10757940914,0.019912445231,-5.6227809418e-06,-0.11562873426,0.11585038544,-0.019657092956,0.019563903613,-0.11563410013,0.11585572921,-0.019647892569,0.019554776767,0.32153317089,0,0,95956,23618,2654,2772,49379,13177,49231,13213,3,44502,3,-2,651,1132,0,2,0,0,37d 19h 29m 33s,37d 3h 59m 42.724s,14h 35m 37.033s,79d 27m 48s,170.43009714,124.99985137,339.84711769,-1.0128823134,252.01801321,-2.2236924704
21346,0.36345,644.21224318,0.061177114304,644.21224686,-3.6840091298e-06,0.0051536979454,4.8941691443e-07,0.0051536979749,-2.9472072352e-11,0,0,0.26949059431,1.2167050201e-06,-0.074394379923,0.10759225022,0.019902798272,-0.074397354402,0.1075978695,0.019894354617,-5.6192806451e-06,-0.11564770746,0.11586938292,-0.019636656786,0.01954338685,-0.11565306923,0.11587472343,-0.019627459982,0.019534263049,0.31881683935,0,0,95969,23605,2654,2772,49386,13170,49237,13207,3,44502,3,-2,633,1078,0,2,0,0,37d 19h 31m 9s,37d 4h 1m 18.267s,14h 35m 37.033s,79d 32m 57s,170.43134714,124.99985137,339.84961791,-1.0128820865,252.01804795,-2.2237063888
21347,0.36346,644.27344049,0.061197310307,644.27344417,-3.6843593989e-06,0.0051541875239,4.8957848246e-07,0.0051541875534,-2.9474874798e-11,0,0,0.26948580053,4.0282690902e-06,-0.074403667467,0.10761071188,0.019884706212,-0.07440664071,0.10761633209,0.019876262566,-5.6202087296e-06,-0.11566667837,0.11588837818,-0.019616222888,0.019522871975,-0.11567204118,0.11589371966,-0.019607025424,0.019513747899,0.30875234406,0,0,95981,23592,2655,2772,49395,13162,49241,13202,3,44502,3,-2,637,1096,0,2,0,0,37d 19h 32m 46s,37d 4h 2m 55.273s,14h 35m 37.033s,78d 23h 42m 53s,170.43259714,124.99985137,339.85211866,-1.0128813403,252.01808326,-2.2237198486
21348,0.36347,644.33465799,0.061217499056,644.33466168,-3.6903721821e-06,0.0051546772639,4.8973999245e-07,0.0051546772934,-2.9522976945e-11,0,0,0.26948095078,2.3902118398e-06,-0.074412953486,0.10762917364,0.019866615246,-0.07441592714,0.10763479246,0.019858171975,-5.6188215703e-06,-0.11568564951,0.11590737374,-0.01959578945,0.019502357896,-0.11569101083,0.11591271367,-0.01958659314,0.019493234639,0.31653204938,0,0,95989,23584,2654,2773,49398,13159,49245,13198,3,44502,3,-2,643,1135,0,2,0,0,37d 19h 34m 21s,37d 4h 4m 30.222s,14h 35m 37.033s,78d 23h 43m 44s,170.43384714,124.99985137,339.85461912,-1.0128808777,252.01811738,-2.2237333101
21349,0.36348,644.39589567,0.061237681003,644.39589937,-3.7020446371e-06,0.0051551671654,4.8990144802e-07,0.005155167195,-2.961635711e-11,0,0,0.26947619052,9.1896899152e-06,-0.07442223242,0.10764761933,0.019848546512,-0.074425212047,0.10765325295,0.019840082478,-5.6336222405e-06,-0.11570460504,0.1159263539,-0.019575380579,0.019481867916,-0.11570998072,0.11593170797,-0.019566161316,0.019472722175,0.3084749611,1,1,96005,23568,2654,2773,49408,13149,49251,13192,3,44503,3,-2,647,1190,0,2,0,0,37d 19h 36m 5s,37d 4h 6m 14.125s,14h 35m 37.033s,78d 23h 48m 14s,170.43509714,124.99985137,339.85712009,-1.0128799084,252.01815281,-2.2237469301
21350,0.36349,644.45715353,0.061257855911,644.45715723,-3.7012957819e-06,0.0051556572282,4.9006284729e-07,0.0051556572578,-2.9610366242e-11,0,0,0.26947132534,8.7723436805e-06,-0.074431508533,0.10766606402,0.019830481507,-0.074434489868,0.10767169735,0.019822015212,-5.6333314759e-06,-0.11572355945,0.11594533294,-0.019554976178,0.019461383043,-0.115728935,0.11595068688,-0.019545754057,0.019452233808,0.30761800143,0,0,96021,23551,2654,2774,49420,13136,49255,13189,3,44503,3,-2,576,1014,0,2,0,0,37d 19h 37m 35s,37d 4h 7m 43.807s,14h 35m 37.033s,78d 23h 41m 7s,170.43634714,124.99985137,339.85962071,-1.0128792855,252.01818864,-2.2237606984
21351,0.3635,644.51843155,0.061278023521,644.51843525,-3.7038406617e-06,0.0051561474524,4.9022418817e-07,0.005156147482,-2.9630725824e-11,0,0,0.2694665425,2.6382866581e-06,-0.074440783753,0.10768450655,0.019812420764,-0.074443764869,0.10769014077,0.019803951675,-5.6342174636e-06,-0.11574251358,0.11596431064,-0.019534575116,0.019440900936,-0.11574788816,0.11596966466,-0.019525351268,0.019431750549,0.3028170294,0,0,96034,23538,2655,2773,49422,13134,49267,13177,3,44503,3,-2,517,873,0,2,0,0,37d 19h 38m 53s,37d 4h 9m 1.057s,14h 35m 37.033s,78d 23h 30m 14s,170.43759713,124.99985137,339.86212143,-1.0128785653,252.01822298,-2.2237746969
21352,0.36351,644.57972973,0.061298180185,644.57973344,-3.7145146052e-06,0.0051566378378,4.9038544148e-07,0.0051566378676,-2.9716117587e-11,0,0,0.26946177697,2.7374177825e-06,-0.074450051071,0.10770292894,0.019794383962,-0.074453038976,0.10770858202,0.019785892401,-5.6530854939e-06,-0.11576144645,0.11598326773,-0.019514200639,0.019420445177,-0.11576684103,0.11598864111,-0.01950495182,0.019411270055,0.33316509411,0,0,96038,23534,2655,2773,49423,13133,49270,13174,3,44503,3,-2,662,1166,0,2,0,0,37d 19h 40m 36s,37d 4h 10m 43.969s,14h 35m 37.033s,78d 23h 48m 20s,170.43884713,124.99985137,339.86462289,-1.0128771082,252.01825689,-2.2237874569
21353,0.36352,644.64104806,0.061318333954,644.64105177,-3.7064513663e-06,0.0051571283845,4.9054667163e-07,0.0051571284142,-2.9651611028e-11,0,0,0.26945699602,2.2794212062e-06,-0.074459321027,0.1077213581,0.019776339081,-0.074462305182,0.10772700313,0.019767857066,-5.6450307024e-06,-0.11578038718,0.11600223252,-0.019493818427,0.019399981229,-0.11578577265,0.11600759694,-0.019484578954,0.019390815909,0.28922676924,0.87864809898,2,96050,23523,2653,2774,49432,13125,49271,13172,3,44503,3,-2,656,1126,0,2,0,0,37d 19h 42m 15s,37d 4h 12m 23.368s,14h 35m 37.033s,78d 23h 31m 38s,170.44009713,124.99985137,339.86712426,-1.0128757373,252.01829194,-2.223800422
21354,0.36353,644.70238654,0.061338477184,644.70239026,-3.7154187567e-06,0.0051576190923,4.9070781747e-07,0.0051576191221,-2.9723350517e-11,0,0,0.26945220771,2.4722904101e-06,-0.074468582641,0.10773977305,0.019758315956,-0.074471574025,0.10774543101,0.019749813653,-5.6579596642e-06,-0.11579931431,0.11602118319,-0.019473458332,0.019379540257,-0.11580471212,0.11602656048,-0.019464198356,0.019370353575,0.32062535175,1,1,96065,23510,2651,2774,49438,13117,49278,13167,3,44504,3,-2,645,1119,0,2,0,0,37d 19h 43m 54s,37d 4h 14m 1.944s,14h 35m 37.033s,78d 23h 32m 13s,170.44134713,124.99985137,339.86962567,-1.0128743321,252.01832652,-2.2238138972
21355,0.36354,644.76374515,0.061358613122,644.76374887,-3.7129005932e-06,0.0051581099612,4.9086890498e-07,0.0051581099909,-2.9703204306e-11,0,0,0.2694474322,1.3879188994e-06,-0.074477848025,0.1077581939,0.01974028313,-0.074480834529,0.10776384468,0.019731791995,-5.6507838228e-06,-0.11581824685,0.11604013962,-0.019453088479,0.019359089205,-0.115823638,0.11604550989,-0.019443839873,0.019349914215,0.30295470969,0,0,96073,23502,2652,2773,49444,13115,49281,13160,3,44504,3,-2,650,1110,0,2,0,0,37d 19h 45m 32s,37d 4h 15m 39.902s,14h 35m 37.033s,78d 23h 37m 12s,170.44259713,124.99985137,339.87212707,-1.0128729307,252.01836091,-2.2238267629
21356,0.36355,644.8251239,0.061378740704,644.82512762,-3.7268456481e-06,0.0051586009912,4.9102992563e-07,0.005158601021,-2.981476524e-11,0,0,0.26944267348,3.1683148418e-06,-0.074487104032,0.10777659789,0.019722275796,-0.074490098801,0.10778226425,0.019713760638,-5.6663580766e-06,-0.11583716402,0.11605908025,-0.019432747001,0.019338665942,-0.11584256929,0.11606446507,-0.019423471634,0.019329464778,0.29110875239,1,1,96083,23493,2651,2773,49449,13109,49285,13157,3,44505,3,-2,612,1038,0,2,0,0,37d 19h 47m 4s,37d 4h 17m 11.752s,14h 35m 37.033s,78d 23h 11m 6s,170.44384713,124.99985137,339.87462889,-1.0128711074,252.01839598,-2.2238397246
21357,0.36356,644.88652276,0.061398864594,644.88652648,-3.7217306499e-06,0.0051590921821,4.9119091675e-07,0.0051590922119,-2.9773845715e-11,0,0,0.26943801156,1.4291098561e-05,-0.074496356071,0.10779499516,0.019704275929,-0.074499353696,0.10780066696,0.019695754771,-5.6718043125e-06,-0.115856072,0.11607801513,-0.019412413269,0.019318250638,-0.1158614852,0.11608340445,-0.019403131769,0.019309043127,0.26703320578,1,1,96097,23480,2651,2772,49451,13104,49297,13148,3,44504,3,-2,416,689,0,2,0,0,37d 19h 48m 5s,37d 4h 18m 12.535s,14h 35m 37.033s,78d 22h 38m 25s,170.44509713,124.99985137,339.8771309,-1.0128690975,252.01843507,-2.2238549089
21358,0.36357,644.94794173,0.061418965639,644.94794546,-3.7327615701e-06,0.0051595835338,4.9135172511e-07,0.0051595835637,-2.9862092833e-11,0,0,0.26943313784,5.694866231e-06,-0.074505613368,0.10781340032,0.019686268778,-0.074508604624,0.10781906295,0.019677756371,-5.6626312171e-06,-0.11587499206,0.11609695557,-0.019392070918,0.01929782763,-0.11588039193,0.11610233807,-0.019382799649,0.019288629436,0.32190731161,0,0,96107,23470,2651,2772,49456,13099,49302,13143,3,44504,3,-2,526,861,0,2,0,0,37d 19h 49m 9s,37d 4h 19m 16.377s,14h 35m 37.033s,78d 21h 58m 54s,170.44634712,124.99985137,339.87963306,-1.0128669362,252.01846773,-2.2238668175
21359,0.36358,645.00938079,0.061439068937,645.00938454,-3.7481223671e-06,0.0051600750464,4.9151255149e-07,0.0051600750763,-2.9984979777e-11,0,0,0.26942841048,3.8497298401e-06,-0.074514854792,0.10783177095,0.019668307218,-0.07451786081,0.10783746684,0.019659750688,-5.6958848138e-06,-0.1158938784,0.11611586457,-0.019371778921,0.019277452828,-0.11589931074,0.11612127725,-0.01936245891,0.01926820804,0.30763237752,0.76999030791,2,96124,23453,2649,2774,49463,13092,49310,13135,3,44506,3,-2,605,1041,0,2,0,0,37d 19h 50m 41s,37d 4h 20m 48.213s,14h 35m 37.033s,78d 22h 1m 0s,170.44759712,124.99985137,339.8821355,-1.0128645024,252.01850095,-2.2238785543
21360,0.36359,645.07083996,0.061459164882,645.07084369,-3.7311393726e-06,0.0051605667197,4.9167331906e-07,0.0051605667495,-2.9849115367e-11,0,0,0.26942374159,6.8248366372e-06,-0.074524097315,0.10785014846,0.019650338728,-0.074527101125,0.10785583619,0.019641790593,-5.6877362207e-06,-0.11591277079,0.11613478057,-0.019351479491,0.019257071349,-0.11591819583,0.11614018501,-0.019342168525,0.019247834848,0.26377869636,1,1,96145,23434,2646,2775,49476,13077,49315,13132,3,44507,3,-2,479,797,0,2,0,0,37d 19h 51m 52s,37d 4h 21m 58.511s,14h 35m 37.033s,78d 21h 30m 35s,170.44884712,124.99985137,339.88463767,-1.0128623317,252.01853721,-2.2238919414
21361,0.3636,645.1323192,0.061479245633,645.13232294,-3.735361588e-06,0.0051610585536,4.9183396506e-07,0.0051610585835,-2.9882892168e-11,0,0,0.26941910125,8.240964156e-06,-0.074533333991,0.10786851074,0.019632390882,-0.074536342537,0.10787421241,0.019623823569,-5.701670499e-06,-0.11593164962,0.11615368199,-0.019331201735,0.01923671178,-0.11593708697,0.11615909975,-0.019321870708,0.019227454981,0.28012798764,0,0,96162,23418,2644,2776,49487,13065,49319,13129,3,44507,3,-2,465,758,0,2,0,0,37d 19h 52m 59s,37d 4h 23m 5.600s,14h 35m 37.033s,78d 20h 51m 49s,170.45009712,124.99985137,339.88714068,-1.0128593247,252.01857286,-2.2239053286
21362,0.36361,645.19381852,0.061499312309,645.19382225,-3.7354986944e-06,0.0051615505481,4.9199449847e-07,0.005161550578,-2.9883990248e-11,0,0,0.26941418146,3.9955974298e-06,-0.07454257575,0.10788688518,0.019614423237,-0.074545578103,0.10789257342,0.019605877189,-5.6882419421e-06,-0.11595053918,0.11617259366,-0.019310903532,0.019216331244,-0.11595596455,0.11617799992,-0.019301594564,0.019207097022,0.32273810678,0,0,96174,23406,2645,2775,49491,13059,49328,13122,3,44507,3,-2,639,1090,0,2,0,0,37d 19h 54m 35s,37d 4h 24m 41.324s,14h 35m 37.033s,78d 20h 56m 54s,170.45134712,124.99985137,339.88964389,-1.0128561094,252.01860509,-2.2239158438
21363,0.36362,645.2553379,0.06151937845,645.25534165,-3.7517415876e-06,0.0051620427032,4.921550276e-07,0.0051620427332,-3.0013933179e-11,0,0,0.26940947209,3.1149824072e-06,-0.074551804989,0.107905231,0.019596497897,-0.074554818753,0.10791094658,0.019587911011,-5.7155871015e-06,-0.11596940285,0.11619147943,-0.019290650599,0.019195996086,-0.11597485286,0.11619691034,-0.019281297975,0.019186718097,0.27518617674,0,0,96192,23389,2642,2777,49495,13054,49339,13112,3,44507,3,-2,616,1144,0,2,0,0,37d 19h 56m 15s,37d 4h 26m 20.575s,14h 35m 37.033s,78d 21h 2m 42s,170.45259712,124.99985137,339.89214721,-1.0128527893,252.01863996,-2.2239276889
21364,0.36363,645.31687733,0.061539431048,645.31688107,-3.7457497228e-06,0.0051625350186,4.9231544838e-07,0.0051625350486,-2.9965998433e-11,0,0,0.26940470116,6.7330515554e-06,-0.074561039276,0.10792359403,0.019578551359,-0.074564046884,0.10792929112,0.019569987136,-5.6970903464e-06,-0.11598828303,0.11621038174,-0.019270374908,0.019175638684,-0.11599371528,0.11621579485,-0.019261046654,0.01916638455,0.25966862538,0,0,96212,23371,2642,2775,49508,13041,49346,13105,3,44507,3,-2,520,883,0,2,0,0,37d 19h 57m 33s,37d 4h 27m 38.446s,14h 35m 37.033s,78d 20h 37m 41s,170.45384712,124.99985137,339.89464976,-1.0128502432,252.01867444,-2.2239401706
21365,0.36364,645.37843679,0.061559467655,645.37844057,-3.7737054299e-06,0.0051630274944,4.9247574124e-07,0.0051630275245,-3.018964332e-11,0,0,0.26940000104,2.3690059167e-06,-0.074570257938,0.10794191622,0.019560658314,-0.074573280061,0.10794765288,0.019552042065,-5.736652277e-06,-0.11600712375,0.11622924465,-0.019250157128,0.019155338191,-0.11601259421,0.1162346959,-0.019240772578,0.01914602876,0.29075751019,0,0,96226,23356,2643,2775,49512,13036,49357,13095,3,44507,3,-2,632,1082,0,2,0,0,37d 19h 59m 9s,37d 4h 29m 14.580s,14h 35m 37.033s,78d 20h 40m 24s,170.45509711,124.99985137,339.89715456,-1.01284544,252.01870931,-2.2239516202
21366,0.36365,645.4400163,0.061579502637,645.44002005,-3.7570838458e-06,0.0051635201304,4.926360211e-07,0.0051635201604,-3.0056670694e-11,0,0,0.26939526563,4.9181186408e-06,-0.074579480701,0.10796024978,0.019542748943,-0.074582497615,0.10796597379,0.019534150485,-5.7240073486e-06,-0.11602597563,0.11624812072,-0.019229921384,0.019135019562,-0.11603143368,0.11625355756,-0.01922055641,0.019125729877,0.22279455316,0,0,96240,23341,2644,2775,49520,13029,49364,13087,3,44507,3,-2,414,680,0,2,0,0,37d 20h 10s,37d 4h 30m 15.134s,14h 35m 37.033s,78d 20h 13m 13s,170.45634711,124.99985137,339.89965788,-1.0128421203,252.01874635,-2.2239648452
21367,0.36366,645.5016158,0.061599508022,645.50161959,-3.7834486193e-06,0.0051640129264,4.9279606418e-07,0.0051640129567,-3.0267588783e-11,0,0,0.26939057687,2.6247186806e-06,-0.074588695072,0.10797856195,0.019524872879,-0.074591719268,0.10798430607,0.019516242581,-5.7441194307e-06,-0.11604480929,0.11626697383,-0.019209722826,0.019114738481,-0.11605028431,0.11627243238,-0.019200322281,0.019105412861,0.29892365742,0,0,96252,23330,2644,2774,49525,13025,49371,13079,3,44507,3,-2,712,1224,0,2,0,0,37d 20h 1m 57s,37d 4h 32m 2.285s,14h 35m 37.033s,78d 20h 24m 17s,170.45759711,124.99985137,339.90216321,-1.0128367873,252.01877916,-2.2239746904
21368,0.36367,645.56323533,0.061619522184,645.5632391,-3.7729222413e-06,0.0051645058826,4.9295617747e-07,0.0051645059128,-3.0183377499e-11,0,0,0.2693859449,1.6652351773e-05,-0.074597908585,0.10799687631,0.019506991982,-0.074600932531,0.10800261697,0.01949836798,-5.7406611459e-06,-0.11606364304,0.11628583083,-0.019189518377,0.01909445169,-0.11606911672,0.11629128424,-0.019180125335,0.019085133389,0.21150321775,0,0,96267,23315,2644,2774,49536,13014,49375,13075,3,44507,3,-2,393,649,0,2,0,0,37d 20h 2m 55s,37d 4h 32m 59.647s,14h 35m 37.033s,78d 19h 38m 0s,170.45884711,124.99985137,339.90466749,-1.0128325071,252.01881691,-2.2239874673
21369,0.36368,645.62487483,0.061639501497,645.62487863,-3.7998897824e-06,0.0051649989986,4.9311601197e-07,0.005164999029,-3.0399118986e-11,0,0,0.26938133032,6.4196604317e-06,-0.074607094058,0.1080151292,0.019489206084,-0.074610144936,0.10802093004,0.019480488548,-5.800847122e-06,-0.11608242401,0.11630462889,-0.019169416602,0.019074267037,-0.11608794922,0.11631013998,-0.0191599225,0.01906484821,0.2668097851,0.67977294929,2,96284,23298,2644,2774,49542,13008,49386,13064,3,44509,3,-2,472,790,0,2,0,0,37d 20h 4m 5s,37d 4h 34m 9.673s,14h 35m 37.033s,78d 19h 7m 32s,170.46009711,124.99985137,339.90717455,-1.0128254518,252.01885108,-2.223998986
21370,0.36369,645.6865343,0.061659473173,645.68653806,-3.7552961203e-06,0.0051654922744,4.9327578538e-07,0.0051654923045,-3.0042369634e-11,0,0,0.26937647626,3.1533778151e-06,-0.074616305574,0.10803343416,0.019471335678,-0.074619329304,0.10803918166,0.019462704106,-5.747497597e-06,-0.11610125164,0.1163234774,-0.019149223813,0.019053991764,-0.11610672894,0.11632893679,-0.019139822329,0.019044665158,0.26418640068,0,0,96292,23291,2643,2774,49546,13005,49389,13060,3,44509,3,-2,631,1090,0,2,0,0,37d 20h 5m 41s,37d 4h 35m 45.777s,14h 35m 37.033s,78d 19h 6m 26s,170.46134711,124.99985137,339.90968075,-1.0128192508,252.01888346,-2.2240077195
21371,0.3637,645.74821374,0.061679437504,645.74821753,-3.7876734496e-06,0.0051659857099,4.9343550003e-07,0.0051659857402,-3.0301387267e-11,0,0,0.26937182354,1.014035469e-05,-0.074625495875,0.1080516904,0.019453536967,-0.074628539711,0.10805748535,0.019444835166,-5.7949529016e-06,-0.11612003453,0.11634228179,-0.019129106315,0.019033791779,-0.11612555532,0.11634778405,-0.019119631155,0.019024391498,0.18352322087,1,1,96319,23265,2643,2773,49557,12993,49405,13045,3,44510,3,-2,451,757,0,2,0,0,37d 20h 6m 49s,37d 4h 36m 52.759s,14h 35m 37.033s,78d 18h 39m 50s,170.4625971,124.99985137,339.91218669,-1.0128133098,252.01891996,-2.2240197738
21372,0.36371,645.80991311,0.061699369387,645.8099169,-3.7922573028e-06,0.0051664793049,4.9359495509e-07,0.0051664793352,-3.0338058454e-11,0,0,0.26936709529,3.8346082022e-06,-0.074634687706,0.10806994973,0.019435736497,-0.074637728905,0.10807574031,0.019427037916,-5.7905782035e-06,-0.11613882205,0.11636108659,-0.01910899174,0.019013593884,-0.11614433696,0.11636658719,-0.019099515267,0.019004193119,0.22343686268,0,0,96328,23258,2643,2771,49563,12987,49408,13042,3,44510,3,-2,591,1092,0,2,0,0,37d 20h 9m 24s,37d 4h 38m 28.362s,14h 36m 36.774s,78d 19h 43m 20s,170.4638471,124.99985137,339.91469526,-1.0128047401,252.01895382,-2.2240281447
21373,0.36372,645.8716324,0.061719289412,645.87163621,-3.8089660848e-06,0.0051669730592,4.9375431529e-07,0.0051669730897,-3.0471728439e-11,0,0,0.26936244351,1.2049802889e-06,-0.074643868421,0.10808818178,0.019417973393,-0.07464691963,0.10809399837,0.019409238907,-5.8165901066e-06,-0.11615758382,0.11637986845,-0.019088914881,0.018993433728,-0.11616312324,0.11638539073,-0.019079402303,0.018983996831,0.1920187675,1,1,96343,23244,2641,2772,49567,12984,49417,13032,3,44511,3,-2,701,1276,0,2,0,0,37d 20h 11m 16s,37d 4h 40m 19.868s,14h 36m 36.774s,78d 19h 57m 37s,170.4650971,124.99985137,339.91720394,-1.0127960634,252.01898788,-2.2240367237
