t,W_less_mesh_locking,W_mesh_locking,W_double_triangle_edge_flip,W_single_triangle_edge_flip,abs_delta_W_mesh_locking,abs_delta_W_double_triangle_edge_flip,abs_delta_W_single_triangle_edge_flip
1.635,1.2137488397,1.2288290141,1.2212723322000001,1.2148046047000001,0.015080174399999979,0.0075234925000000619,0.0010557650000000418
1.6359999999999999,1.2159500046,1.2311598745000001,1.2235203885999999,1.217024689,0.015209869900000061,0.0075703839999998745,0.0010746844000000255
1.637,1.218144071,1.2334860315,1.2257619702,1.2192386863,0.015341960500000029,0.0076178992000000001,0.0010946152999999903
1.6379999999999999,1.2203309180999999,1.2358074358,1.2279969758,1.2214465118,0.015476517700000025,0.0076660577000000618,0.0011155937000000282
1.639,1.2225104218,1.238124038,1.2302253018,1.2236480796,0.015613616200000013,0.0077148799999999795,0.0011376577999999693
1.6399999999999999,1.2246824548999999,1.2404357880000001,1.2324468421999999,1.2258433017000001,0.015753333100000155,0.007764387299999953,0.0011608468000001704
1.641,1.2268468871,1.2427426357,1.2346614886,1.2280320894000001,0.015895748599999981,0.007814601500000018,0.0011852023000000766
1.6419999999999999,1.2290035842,1.2450445299999999,1.2368691302999999,1.2302143517999999,0.016040945799999928,0.0078655460999998983,0.0012107675999999401
1.643,1.2311524086000001,1.2473414199999999,1.2390696537000001,1.2323899969000001,0.016189011399999842,0.0079172451000000255,0.001237588299999981
1.6439999999999999,1.2332932189000001,1.2496332538999999,1.2412629424999999,1.2345589306,0.016340034999999808,0.0079697235999998117,0.0012657116999998941
1.645,1.2354258695,1.2519199797,1.2434488775999999,1.2367210575000001,0.016494110200000023,0.0080230080999998954,0.0012951880000000582
1.6459999999999999,1.2375502106,1.2542015448999999,1.2456273369999999,1.2392502173,0.016651334299999876,0.0080771263999999121,0.001700006699999923
1.647,1.2396660880999999,1.2564778963000001,1.2477981954999999,1.2413896522000001,0.016811808200000167,0.0081321074000000326,0.0017235641000001856
1.6479999999999999,1.2417733426999999,1.2587489807000001,1.2499613246000001,1.2435219715000001,0.016975638000000126,0.0081879819000001408,0.0017486288000001515
1.649,1.243871811,1.2610147438999999,1.2521165924,1.2456470732,0.017142932899999908,0.0082447813999999564,0.0017752622000000162
1.6499999999999999,1.2459613238,1.2632751315999999,1.2542638637000001,1.2477648532000001,0.017313807799999914,0.0083025399000000721,0.001803529400000059
1.651,1.2480417066,1.2655300887000001,1.2564029993000001,1.2498752054,0.017488382100000033,0.0083612927000000781,0.0018334987999999441
1.6519999999999999,1.2501127797,1.2677795597999999,1.2585338561999999,1.2519780217000001,0.01766678009999989,0.0084210764999999022,0.0018652420000000447
1.653,1.2521743567000001,1.2700234889999999,1.2606562873,1.2540731915000001,0.017849132299999848,0.0084819305999999095,0.0018988347999999711
1.6539999999999999,1.2542262452999999,1.2722618194999999,1.2627701413000001,1.2561606021,0.018035574200000015,0.0085438960000001618,0.0019343568000000921
1.655,1.2562682463999999,1.2744944945000001,1.2648752623999999,1.2582401380999999,0.018226248100000175,0.0086070160000000229,0.0019718917000000058
1.6559999999999999,1.2583001538,1.2767214561,1.2669714899,1.2603116816,0.018421302299999942,0.0086713360999999267,0.0020115277999999126
1.657,1.2603217537,1.2789426461,1.2690586580000001,1.2623751124,0.018620892399999978,0.0087369043000000701,0.0020533587000000075
1.6579999999999999,1.2623328245000001,1.2811580057,1.2711365953,1.2644303073000001,0.018825181199999985,0.0088037707999999437,0.0020974827999999945
1.659,1.2643331359000001,1.2833674755,1.2732051247,1.2664771403999999,0.019034339599999894,0.0088719887999999525,0.002144004499999852
1.6599999999999999,1.2663224489,1.2855709953000001,1.2752640631000001,1.2685154831000001,0.019248546400000066,0.0089416142000000587,0.0021930342000000547
1.661,1.2683005147999999,1.2877685046,1.2773132205,1.2705663658999999,0.019467989800000085,0.0090127057000000121,0.0022658510999999937
1.6619999999999999,1.2702670745,1.2899599419000001,1.2793524002000001,1.2725873338,0.019692867400000091,0.0090853257000000909,0.002320259300000016
1.663,1.2722218583,1.2921452452,1.2813813983,1.2745994007999999,0.019923386899999951,0.009159539999999966,0.0023775424999998851
1.6639999999999999,1.2741645849000001,1.2943243518000001,1.2834000030999999,1.2766024252999999,0.020159766899999987,0.0092354181999998453,0.0024378403999998355
1.665,1.2760949602,1.2964971983,1.2854079949999999,1.2785962621,0.02040223809999997,0.0093130347999998975,0.0025013018999999748
1.6659999999999999,1.2780126771,1.2986637202,1.2874051458,1.2805807621,0.020651043099999988,0.0093924686999999896,0.0025680850000000532
1.667,1.2799174143000001,1.3008238521,1.2893912183,1.2825557726000001,0.0209064377999999,0.0094738039999999746,0.0026383583000000321
1.6679999999999999,1.2818088348000001,1.3029775281,1.2913659656000001,1.2845211366,0.02116869329999993,0.0095571307999999799,0.0027123017999999277
1.669,1.2836865851999999,1.3051246811999999,1.2933291305000001,1.2864766929,0.021438096000000018,0.0096425453000001937,0.0027901077000000996
1.6699999999999999,1.2855502943999999,1.3072652436000001,1.2952804444999999,1.2884222753000001,0.021714949200000166,0.0097301501000000012,0.0028719809000001817
1.671,1.287399572,1.3093991463000001,1.2972196276000001,1.2903577131999999,0.021999574300000102,0.0098200556000000994,0.0029581411999999307
1.6719999999999999,1.2892340067000001,1.3115263196,1.2991463866999999,1.2922828311000001,0.022292312899999889,0.0099123799999998319,0.0030488243999999831
1.673,1.2910531648000001,1.3136466926999999,1.3010604148,1.2941974482,0.022593527899999799,0.010007249999999912,0.0031442833999999475
1.6739999999999999,1.2928565883000001,1.3157601939000001,1.3029613901999999,1.2961013782999999,0.022903605600000043,0.010104801899999849,0.0032447899999998864
1.675,1.2946437922,1.3178667505999999,1.3048489747000001,1.2979944296000001,0.023222958399999882,0.010205182500000021,0.0033506374000000783
1.6759999999999999,1.2964142622999999,1.3199662889999999,1.3067228127999999,1.2997988646,0.023552026700000006,0.010308550500000013,0.0033846023000001502
1.677,1.2981674523,1.3220587345000001,1.3085825298,1.3016679051,0.023891282200000141,0.010415077500000036,0.0035004527999999979
1.6779999999999999,1.2999027774,1.3241440113,1.31042773,1.3035254265,0.024241233899999992,0.01052495259999997,0.0036226490999999861
1.679,1.3016196121000001,1.3262220427,1.3122579951,1.3053712096000001,0.024602430599999892,0.010638382999999862,0.0037515974999999813
1.6799999999999999,1.3033172867,1.328292751,1.3140728794000001,1.3072050269,0.024975464299999972,0.010755592700000038,0.0038877401999999339
1.681,1.3049950843,1.3303560573,1.3158719067,1.3090266419000001,0.025360972999999953,0.010876822399999986,0.0040315576000000686
1.6819999999999999,1.3066522357999999,1.3324118815999999,1.3176545688000001,1.3108358094999999,0.025759645800000008,0.011002333000000197,0.0041835736999999984
1.6830000000000001,1.3082879146999999,1.334460143,1.3194203229999999,1.3126322751999999,0.0261722283000001,0.011132408299999952,0.0043443604999999774
1.6839999999999999,1.3099012297999999,1.3365007592,1.3211685870000001,1.3144157747,0.026599529400000099,0.011267357200000161,0.0045145449000001392
1.6850000000000001,1.3114912184,1.3385336469,1.3228987325999999,1.3161860330999999,0.027042428499999938,0.011407514199999857,0.004694814699999883
1.6859999999999999,1.3130568381000001,1.3405587215000001,1.3246100784999999,1.3179427643999999,0.027501883400000038,0.011553240399999831,0.0048859262999998432
1.6870000000000001,1.3145969573,1.3425758972999999,1.3263018814,1.3196856699999999,0.027978939999999897,0.011704924100000014,0.0050887126999998866
1.6879999999999999,1.3161103437999999,1.3445850874,1.3279733294,1.3210806811,0.02847474360000013,0.011862985600000098,0.0049703373000000717
1.6890000000000001,1.3175956511,1.3465862035,1.3296235324000001,1.3228222732999999,0.028990552400000036,0.012027881300000098,0.0052266221999999196
1.6899999999999999,1.3190513973,1.3485791561,1.3312515096999999,1.3244511108999999,0.029527758800000026,0.012200112399999963,0.0053997135999999113
1.6910000000000001,1.3204759451999999,1.3505638545,1.3328561729999999,1.3261560719000001,0.03008790930000016,0.012380227800000032,0.0056801267000001765
1.6919999999999999,1.3218674695999999,1.3525402065000001,1.3344363035,1.3278453383,0.030672736900000164,0.012568833900000076,0.0059778687000000552
1.6930000000000001,1.3232238996000001,1.3545081188000001,1.3359905160000001,1.3295184949000001,0.031284219200000019,0.012766616399999986,0.0062945952999999832
1.694,1.3245428800000001,1.3564674967000001,1.3375172104999999,1.3311751025,0.031924616700000019,0.012974330499999853,0.0066322224999999513
1.6950000000000001,1.3258217101000001,1.3584182440999999,1.3390145326,1.3328146934,0.032596533999999844,0.013192822499999979,0.0069929832999999775
1.696,1.3270572351000001,1.3603602634,1.3404803038999999,1.3344367709,0.033303028299999982,0.013423068799999882,0.0073795357999999478
1.6970000000000001,1.3282456523999999,1.3622934547000001,1.3419119165,1.3360408068,0.034047802300000152,0.013666264100000047,0.0077951544000001149
1.698,1.3293822486,1.3642177158,1.3433061754,1.3376262371000001,0.03483546719999997,0.013923926799999986,0.0082439885000000768
1.6990000000000001,1.3304608756,1.3661329435,1.3446590181,1.3391924587999999,0.035672067899999993,0.014198142499999955,0.0087315831999998927
1.7,1.3314727530999999,1.3680390328000001,1.3459649574999999,1.3408269582000001,0.036566279700000148,0.014492204399999986,0.0093542051000001791
1.7010000000000001,1.3324033561999999,1.3699358775999999,1.3472160875999999,1.3423510028000001,0.037532521399999963,0.014812731399999945,0.0099476466000001373
1.702,1.3332188312,1.3718233702,1.3483993135000001,1.3438536531,0.038604539000000049,0.015180482300000131,0.010634821900000091
1.7030000000000001,1.3063228920000001,1.3737014015,1.3494858164000001,1.3453340787000001,0.067378509499999906,0.043162924400000025,0.039011186700000033
1.704,1.3051557427,1.3755698614,0.37269170306999999,1.3467913642,0.070414118700000028,0.93246403963000002,0.041635621499999997
1.7050000000000001,1.3039867529,1.3774286379,0.37056784562,1.348224498,0.07344188500000004,0.93341890727999999,0.044237745100000003
1.706,1.3028160010000001,1.3792776174000001,0.36844809307999998,1.3496323586000001,0.076461616400000043,0.93436790792000002,0.046816357600000025
1.7070000000000001,1.3016435597,1.3811166845,0.36633246195000002,1.3510136938999999,0.079473124800000017,0.93531109774999999,0.049370134199999915
1.708,1.3004694959,1.3829457219000001,0.36422096859999997,1.3525046493999999,0.082476226000000041,0.93624852730000008,0.052035153499999875
1.7090000000000001,1.2992938708999999,1.3847646102,0.36211362945999997,1.3538249883,0.085470739300000043,0.93718024143999989,0.054531117400000051
1.71,1.2981167404,1.3865732289999999,0.36001046068999998,1.3551134773,0.088456488599999883,0.93810627971000005,0.056996736899999956
1.7110000000000001,1.2969381548000001,1.3883714565,0.35791147863,1.3563678451000001,0.091433301699999969,0.93902667617000013,0.059429690300000004
1.712,1.2957581591,1.3901591705,0.35581669937999999,1.3575853657000001,0.094401011400000012,0.93994145971999998,0.061827206600000073
1.7130000000000001,1.2945767927,1.3919362475999999,0.35372613904,1.3587626885999999,0.097359454899999864,0.94085065366000009,0.064185895899999901
1.714,1.2933940894,1.3937025639,0.35163981361000002,1.3600485287999999,0.10030847450000002,0.94175427578999993,0.066654439399999932
1.7150000000000001,1.2922100776000001,1.3954579953999999,0.34955773908999999,1.3611376610999999,0.10324791779999987,0.94265233851000008,0.068927583499999834
1.716,1.2910247795000001,1.3972024176,0.34747993134999999,1.3621690606000001,0.10617763809999992,0.94354484815000006,0.07114428110000004
1.7170000000000001,1.2898382115,1.3989357061000001,0.34540640625000002,1.3631346070999999,0.10909749460000007,0.94443180525000003,0.073296395599999897
1.718,1.2886503832,1.4006577366999999,0.34333717955999998,1.3639940881999999,0.11200735349999991,0.94531320364000004,0.075343704999999872
1.7190000000000001,1.2874612977,1.4023683859,0.34127226701000002,0.34986881607999998,0.11490708820000006,0.94618903068999993,0.93759248161999997
1.72,1.2862709504000001,1.4040675292,0.33921168424999998,0.34773234808999998,0.11779657879999994,0.94705926615000013,0.93853860231000008
1.7210000000000001,1.2850793288,1.4057550399000001,0.33715544688999999,0.34559990773999999,0.12067571110000008,0.94792388190999999,0.93947942105999993
1.722,1.2838864117,1.4074307925,0.33510357051,0.34347151742999998,0.12354438080000008,0.94878284118999989,0.94041489426999991
1.7230000000000001,1.2826921679000001,1.4090946626,0.33305607057999997,0.34134719961999999,0.12640249469999998,0.94963609732000009,0.94134496828000014
1.724,1.2814965545999999,1.4107465284,0.33101296257000001,0.33922697674000002,0.12924997380000014,0.95048359202999988,0.94226957785999987
1.7250000000000001,1.2802995158999999,1.4123862705000001,0.32897426184,0.33711087142000001,0.13208675460000019,0.9513252540599999,0.94318864447999995
1.726,1.279100981,1.4140137725999999,0.32693998375,0.33499890615,0.13491279159999991,0.95216099725000003,0.94410207484999997
1.7270000000000001,1.2779008617000001,1.4156289223,0.32491014360999998,0.33289110359000001,0.13772806059999998,0.95299071809000013,0.9450097581100001
1.728,1.2766990490000001,1.4172316116000001,0.32288475664999999,0.33078748647,0.14053256260000002,0.95381429235000015,0.94591156253000008
1.7290000000000001,1.2754954089999999,1.4188217374000001,0.32086383808000002,0.32868807744,0.14332632840000015,0.95463157091999995,0.94680733155999985
1.73,1.274289776,1.4203992025000001,0.31884740303999998,0.32659289932000002,0.14610942650000003,0.95544237296000012,0.94769687668000002
1.7310000000000001,1.2730819447999999,1.4219639160999999,0.31683546665000001,0.32450197494999999,0.14888197130000003,0.95624647814999997,0.94857996984999993
1.732,1.2718716576,1.4235157944000001,0.31482804398000003,0.32241532707999998,0.15164413680000011,0.95704361362000001,0.94945633052
1.7330000000000001,1.2706585851000001,1.4250547616,0.31282515004,0.32033297871999999,0.15439617649999993,0.95783343506000007,0.95032560638000008
1.734,1.2694422961,1.4265807505000001,0.31082679982,0.31825495282999999,0.15713845440000007,0.95861549627999998,0.95118734326999999
1.7350000000000001,1.268222204,1.4280937035000001,0.30883300827999999,0.3161812725,0.15987149950000012,0.95938919572000003,0.95204093150000002
1.736,1.2669974635000001,1.4295935724,0.30684379031999998,0.31411196048000001,0.16259610889999987,0.96015367318000011,0.95288550302000008
1.7370000000000001,1.2657667301,1.4310803167999999,0.30485916078999997,0.31204704017000001,0.16531358669999996,0.96090756930999999,0.95371968993
1.738,1.2645273856000001,1.4325539058000001,0.30287913454999998,0.30998653462999998,0.16802652019999997,0.96164825105000018,0.95454085097000019
1.7390000000000001,0.30717526686000002,1.4340143192999999,0.30090372641000002,0.30793046702999999,1.1268390524399998,0.0062715404500000016,0.00075520016999996997
1.74,0.305122002,1.4354615501000001,0.29893295111000001,0.30587886069999998,1.1303395481,0.0061890508899999919,0.00075685869999997379
1.7410000000000001,0.30307327667,1.4368956043000001,0.29696682344000003,0.30383173879000003,1.1338223276300001,0.0061064532299999752,0.00075846212000002522
1.742,0.30102911468999999,1.4383165017999999,0.29500535806,0.30178912468000002,1.13728738711,0.0060237566299999878,0.00076000999000003233
1.7430000000000001,0.29898953994999999,1.4397242759,0.29304856968999998,0.29975104182000001,1.14073473595,0.0059409702600000114,0.00076150187000001424
1.744,0.29695457610999998,1.4411189705,0.29109647297000002,0.29771751363999999,1.1441643943900002,0.0058581031399999595,0.00076293753000000741
1.7450000000000001,0.29492424729,1.4425006415999999,0.28914908254999999,0.29568856357000001,1.1475763943099999,0.005775164740000005,0.00076431628000001028
1.746,0.29289857737000002,1.4438693601999999,0.28720641303,0.29366421515000002,1.15097078283,0.0056921643400000277,0.00076563777999999472
1.7470000000000001,0.29087759032999999,1.4452252122,0.28526847901000002,0.29164449195999997,1.15434762187,0.0056091113199999709,0.00076690162999998313
1.748,0.28886131008999999,1.4465682979000001,0.28333529504999999,0.28962941754999999,1.1577069878100001,0.0055260150399999985,0.00076810746000000041
1.7490000000000001,0.28684976070000001,1.4478987323000001,0.28140687571,0.28761901572999998,1.1610489716000001,0.0054428849900000076,0.0007692550299999712
1.75,0.28484296631,1.4492166451999999,0.27948323554999999,0.28561331012000002,1.1643736788899999,0.0053597307600000144,0.00077034381000001817
1.7509999999999999,0.28284095092,1.4505221805999999,0.27756438900000002,0.28361232452000001,1.1676812296799999,0.005276561919999978,0.00077137360000001376
1.752,0.28084373876000002,1.451815496,0.27565035066999999,0.28161608271999999,1.17097175724,0.0051933880900000284,0.00077234395999997707
1.7529999999999999,0.27885135383999998,1.4530967617999999,0.27374113501000003,0.27962460861999999,1.17424540796,0.0051102188299999574,0.00077325478000001002
1.754,0.27686382047000002,1.4543661604,0.27183675656,0.27763792602999998,1.17750233993,0.0050270639100000181,0.00077410555999996022
1.7549999999999999,0.27488116284000003,1.4556238848,0.26993722968,0.27565605897000001,1.18074272196,0.0049439331600000247,0.00077489612999998014
1.756,0.2729034052,1.4568701386,0.26804256891,0.27367903144,1.1839667334000001,0.0048608362900000035,0.00077562623999999358
1.7569999999999999,0.27093057186000002,1.4581051346,0.26615278873999998,0.27170686746,1.1871745627400001,0.0047777831200000453,0.00077629559999997655
1.758,0.26896268710999999,1.4593290940999999,0.26426790360000002,0.26973959114000001,1.19036640699,0.0046947835099999669,0.00077690403000002517
1.7589999999999999,0.26699977532000002,1.4605422456999999,0.26238792795999999,0.26777722665999998,1.1935424703799999,0.004611847360000032,0.00077745133999995719
1.76,0.26504186086999998,1.4617448245,0.26051287628000003,0.26581979808,1.1967029636299999,0.0045289845899999515,0.00077793721000002369
1.7609999999999999,0.26308896816999999,1.4629370709,0.25864276302,0.26386732972999999,1.1998481027300001,0.0044462051499999933,0.00077836155999999601
1.762,0.26114112165999998,1.4641192294000001,0.25677760263999999,0.2619198459,1.2029781077400001,0.004363519019999984,0.00077872424000002827
1.7629999999999999,0.25919834589000001,1.4652915477999999,0.25491740961999998,0.25997737083,1.2060932019099999,0.0042809362700000353,0.00077902493999998379
1.764,0.25726066527000002,1.4664542762999999,0.25306219843,0.25803992896,1.2091936110299999,0.0041984668400000258,0.00077926368999997608
1.7649999999999999,0.25532810433000003,1.467607667,0.25121198359000002,0.25610754475000003,1.21227956267,0.0041161207400000066,0.00077944041999999936
1.766,0.25340068777000002,1.468751973,0.24936677955,0.25418024248999999,1.2153512852300001,0.0040339082200000209,0.00077955471999996417
1.7669999999999999,0.25147844015999998,1.4698874474000001,0.24752660081,0.25225804684000003,1.21840900724,0.003951839349999986,0.00077960668000004452
1.768,0.24956138608,1.4710143422999999,0.24569146197,0.25034098236000002,1.2214529562199998,0.0038699241100000059,0.00077959628000001668
1.7689999999999999,0.24764955025999999,1.4721329073,0.24386137749,0.24842907352999999,1.22448335704,0.0037881727699999868,0.00077952326999999877
1.77,0.24574295740999999,1.4732433906,0.24203636198,0.24652234510000001,1.2275004331899999,0.003706595429999987,0.00077938769000002184
1.7709999999999999,0.24384163223999999,1.4743460385,0.24021643000000001,0.24462082171999999,1.2305044062600001,0.0036252022399999861,0.00077918947999999766
1.772,0.24194559957,1.4754410947000001,0.23840159615000001,0.24272452818000001,1.2334954951300001,0.003544003419999997,0.00077892861000000702
1.7729999999999999,0.24005488409,1.4765288003999999,0.23659187506000001,0.24083348922,1.2364739163099998,0.0034630090299999916,0.00077860512999999854
1.774,0.23816951078000001,1.4776093928,0.23478728137999999,0.23894772957999999,1.2394398820200001,0.0033822294000000197,0.00077821879999998012
1.7749999999999999,0.23628950440999999,1.4786831055,0.23298782977999999,0.23706727423999999,1.2423936010900001,0.0033016746300000011,0.00077776982999999689
1.776,0.23441488992000001,1.4797501685000001,0.23119353496,0.23519214809,1.24533527858,0.0032213549600000058,0.0007772581699999892
1.7769999999999999,0.23254569223999999,1.4808108075999999,0.22940441166,0.23332237612000001,1.24826511536,0.0031412805799999888,0.00077668388000001753
1.778,0.23068193634,1.4818652439,0.22762047466999999,0.23145798329,1.2511833075599998,0.0030614616700000152,0.00077604694999999779
1.7789999999999999,0.22882364719000001,1.4829136942000001,0.22584173876999999,0.2295989947,1.25409004701,0.0029819084200000123,0.00077534750999999624
1.78,0.22697084984999999,1.4839563711999999,0.22406821876999999,0.22774543530999999,1.2569855213499999,0.0029026310799999955,0.00077458546000000461
1.7809999999999999,0.22512356937,1.4849934838000001,0.22229992963,0.22589733040000001,1.2598699144300001,0.0028236397399999946,0.00077376103000001417
1.782,0.22328183083,1.4860252368,0.22053688622000001,0.22405470514,1.26274340597,0.0027449446099999941,0.00077287431000000462
1.7829999999999999,0.22144565938999999,1.4870518307,0.21877910347999999,0.22221758467,1.26560617131,0.0026665559100000069,0.00077192528000000205
1.784,0.21961508016,1.488073462,0.21702659648,0.22038599432,1.2684583818399999,0.0025884836800000033,0.00077091415999999691
1.7849999999999999,0.21779011832,1.4890903228000001,0.21527938024000001,0.21855995937,1.2713002044800001,0.0025107380799999912,0.00076984104999999747
1.786,0.21597079912,1.4901026014000001,0.21353746986,0.21673950519999999,1.2741318022800001,0.0024333292600000056,0.00076870607999998675
1.7869999999999999,0.21415714782,1.4911104819000001,0.21180088052000001,0.21492465721000001,1.2769533340800001,0.0023562672999999923,0.00076750939000000407
1.788,0.2123491897,1.4921141442999999,0.21006962739000001,0.21311544078,1.2797649545999998,0.0022795623099999829,0.00076625108000000219
1.7889999999999999,0.21054695005999999,1.4931137648999999,0.20834372573000001,0.21131188144999999,1.28256681484,0.0022032243299999754,0.00076493139000000099
1.79,0.20875045420999999,1.4941095156999999,0.20662319089,0.20951400472000001,1.2853590614899999,0.0021272633199999891,0.00076355051000001617
1.7909999999999999,0.20695972758,1.4951015650999999,0.20490803823000001,0.20772183614,1.28814183752,0.0020516893499999966,0.00076210856000000216
1.792,0.20517479553000001,1.4960900776999999,0.20319828316999999,0.20593540135999999,1.2909152821699998,0.0019765123600000156,0.00076060582999998294
1.7929999999999999,0.20339568354000001,1.4970752143999999,0.20149394124,0.20415472602000001,1.29367953086,0.0019017423000000089,0.00075904247999999952
1.794,0.20162241707,1.4980571324,0.19979502799000001,0.20237983569000001,1.29643471533,0.0018273890799999915,0.00075741862000000548
1.7949999999999999,0.19985502155000001,1.4990359854999999,0.19810155904000001,0.20061075623999999,1.29918096395,0.0017534625099999979,0.00075573468999998172
1.796,0.19809352262999999,1.5000119240000001,0.19641355009,0.19884751339000001,1.30191840137,0.001679972539999991,0.0007539907600000173
1.7969999999999999,0.19633794570999999,1.5009850950000001,0.19473101691,0.19709013298,1.30464714929,0.0016069287999999904,0.00075218727000000984
1.798,0.19458831646999999,1.5019556423,0.19305397535999999,0.19533864078999999,1.30736732583,0.0015343411100000037,0.00075032431999999538
1.7989999999999999,0.19284466054999999,1.5029237063000001,0.19138244133999999,0.19359306276999999,1.31007904575,0.0014622192100000042,0.00074840221999999956
1.8,0.19110700357999999,1.5038894246000001,0.18971643084000001,0.19185342481000001,1.3127824210200001,0.0013905727399999845,0.00074642123000001614
1.8009999999999999,0.18937537119,1.5048529318999999,0.18805595994999999,0.19011975292,1.31547756071,0.0013194112400000124,0.0007443817299999933
1.802,0.18764978911999999,1.5058143596,0.18640104483,0.18839207304,1.31816457048,0.0012487442899999923,0.00074228392000000309
1.8029999999999999,0.18593028310000001,1.5067738366000001,0.18475170166999999,0.18667041129,1.3208435535,0.0011785814300000197,0.00074012818999999452
1.804,0.18421687890999999,1.507731489,0.18310794682000001,0.18495479372000001,1.3235146100899999,0.0011089320899999866,0.00073791481000001768
1.8049999999999999,0.18250960232999999,1.5086874401000001,0.18146979670999999,0.18324524643000001,1.3261778377700002,0.0010398056200000005,0.00073564410000001579
1.806,0.18080847913,1.5096418107,0.17983726782000001,0.18154179562,1.3288333315700001,0.0009712113099999975,0.00073331648999999666
1.8069999999999999,0.17911353525000001,1.5105947191,0.17821037675000001,0.17984446745999999,1.33148118385,0.00090315850000000086,0.00073093220999997932
1.8080000000000001,0.17742479650000001,1.5115462813,0.17658914014999999,0.17815328819000001,1.3341214848,0.00083565635000001914,0.00072849168999999936
1.8089999999999999,0.17574228881000001,1.5124966107,0.17497357484000001,0.17646828409000001,1.33675432189,0.00076871397000000119,0.00072599528000000246
1.8100000000000001,0.17406603812999999,1.5134458186999999,0.17336369769000001,0.17478948146000001,1.3393797805699998,0.00070234043999997664,0.00072344333000001759
1.8109999999999999,0.17239607036999999,1.5143940143000001,0.17175952567,0.17311690663000001,1.34199794393,0.0006365446999999913,0.00072083626000002399
1.8120000000000001,0.17073241156999999,1.5153413044999999,0.17016107584000001,0.17145058600999999,1.34460889293,0.00057133572999998328,0.00071817443999999675
1.8129999999999999,0.16907508774999999,1.5162877941999999,0.16856836542,0.16979054599000001,1.3472127064499999,0.00050672232999998679,0.00071545824000002201
1.8140000000000001,0.16742412484999999,1.5172335862999999,0.16698141167,0.16813681302,1.34980946145,0.00044271317999999837,0.00071268817000000317
1.8149999999999999,0.16577954911000001,1.5181787817000001,0.16540023199000001,0.16648941364,1.3523992325900001,0.00037931712000000006,0.00070986452999999283
1.8160000000000001,0.16414138642000001,1.5191234796999999,0.16382484391999999,0.16484837423000001,1.3549820932799999,0.0003165425000000166,0.00070698781000000377
1.8169999999999999,0.16250966309000001,1.5200677774,0.16225526505999999,0.16321372150999999,1.35755811431,0.00025439803000001926,0.00070405841999998664
1.8180000000000001,0.16088440509999999,1.5210117703999999,0.16069151311999999,0.16158548198,1.3601273652999999,0.00019289197999999841,0.00070107688000001223
1.819,0.15926563879,1.5219555525999999,0.15913360602000001,0.15996368223999999,1.3626899138099999,0.00013203276999998459,0.00069804344999999102
1.8200000000000001,0.15765339018999999,1.5228992159999999,0.15758156164000001,0.15834834901,1.36524582581,7.1828549999986002e-05,0.00069495882000000786
1.821,0.15604768566999999,1.5238428514,0.15603539813,0.15673950896,1.36779516573,1.2287539999988883e-05,0.00069182329000000431
1.8220000000000001,0.15444855136999999,1.5247865477,0.15449513372000001,0.15513718878999999,1.37033799633,4.6582350000018424e-05,0.00068863741999999895
1.823,0.15285601363000001,1.5257303925000001,0.15296078672999999,0.15354141521,1.3728743788700002,0.00010477309999998297,0.00068540157999999463
1.8240000000000001,0.15127009868999999,1.5266744719000001,0.15143237559,0.15195221509000001,1.3754043732100001,0.00016227690000000794,0.00068211640000001572
1.825,0.14969083288999999,1.5276188706,0.14990991896,0.1503696152,1.3779280377100001,0.00021908607000001301,0.00067878231000001454
1.8260000000000001,0.14811824263000001,1.5285636719,0.14839343557000001,0.14879364239000001,1.3804454292699999,0.00027519294000000194,0.00067539976000000057
1.827,0.14655235415000001,1.5295089579000001,0.14688294419,0.14722432354000001,1.3829566037500001,0.00033059003999999503,0.000671969389999999
1.8280000000000001,0.14499319400999999,1.5304548093999999,0.14537846395000001,0.14566168555,1.3854616153899999,0.00038526994000001591,0.00066849154000001021
1.829,0.14344078839999999,1.5314013059,0.14388001387999999,0.14410575531,1.3879605175,0.0004392254799999995,0.00066496691000000885
1.8300000000000001,0.14189516395999999,1.5323485256,0.14238761331999999,0.14255655986999999,1.3904533616400001,0.00049244936000000794,0.00066139591000000109
1.831,0.14035634698999999,1.5332965459000001,0.14090128169999999,0.14101412619000001,1.3929401989100001,0.00054493471000000016,0.00065777920000001378
1.8320000000000001,0.13882436408000001,1.5342454427000001,0.13942103852000001,0.13947848122000001,1.3954210786200001,0.00059667444000000014,0.00065411713999999344
1.833,0.13729924168999999,1.5351952911,0.1379469036,0.13794965213999999,1.3978960494099999,0.00064766191000001361,0.00065041044999999964
1.8340000000000001,0.13578100632000001,1.5361461649000001,0.13647889662000001,0.13642766591,1.4003651585800001,0.00069789030000000363,0.00064665958999998718
1.835,0.13426968453999999,1.5370981372999999,0.13501703777999999,0.13491254974,1.4028284527599999,0.00074735323999999825,0.00064286520000000902
1.8360000000000001,0.13276530287999999,1.5380512799999999,0.13356134713000001,0.13340433065000001,1.4052859771199999,0.00079604425000001644,0.00063902777000002242
1.837,0.13126788793999999,1.5390056641000001,0.13211184504000001,0.13190303587999999,1.4077377761600001,0.00084395710000001456,0.00063514793999999708
1.8380000000000001,0.12977746631000001,1.5399613597999999,0.13066855198999999,0.13040869264999999,1.41018389349,0.00089108567999998667,0.00063122633999998512
