event_id,job_name,seed,reconnection_mode,epsilon_x,delta_gamma,load,yield_regime,rev_u_cut,delta_rev_u,reversibility_measured,forward_m3_changes,event_class,delta_E_inter_over_V0,delta_E_S_over_V0,participation_fraction,saved_event_directory
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.33126","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.33126,pre,0.06285727964184594,0.12900576891,False,161,reversibility_unmeasured,6.440028896888889e-05,6.487783478797079e-05,0.014729724947,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.3313","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.3313,pre,0.06285727964184594,0.035835780178,True,165,reversible_plastic,1.4109970140888887e-05,1.4550820865997594e-05,0.040156894279,"/Volumes/data/MTS2D_output/reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0/data/reversibilityData/irrev_drop_l_0.33129"
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.33294","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.33294,pre,0.06285727964184594,0.10077270131,True,38,irreversible_plastic,2.649429295155556e-07,6.785909258951506e-07,0.06598863933,"/Volumes/data/MTS2D_output/reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0/data/reversibilityData/irrev_drop_l_0.33293"
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.33357","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.33357,pre,0.06285727964184594,0.087619543065,False,212,reversibility_unmeasured,4.891835682222222e-05,4.9337980981378376e-05,0.06598988986,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.33374","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.33374,pre,0.06285727964184594,0.11470134001,False,109,reversibility_unmeasured,2.246915589511111e-05,2.290262928169366e-05,0.051641933645,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.33718","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.33718,pre,0.06285727964184594,0.15669611775,False,223,reversibility_unmeasured,9.901238805777777e-05,9.944631083013367e-05,0.10920607505,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.33978","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.33978,pre,0.06285727964184594,0.055136903378,True,45,reversible_plastic,2.3818316263555554e-05,2.4271941823587894e-05,0.091435833216,"/Volumes/data/MTS2D_output/reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0/data/reversibilityData/irrev_drop_l_0.33977"
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.34187","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.34187,pre,0.06285727964184594,0.13443770153,False,47,reversibility_unmeasured,6.33241752e-06,6.812056957082607e-06,0.15603035436,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.34189","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.34189,pre,0.06285727964184594,0.11847337839,False,175,reversibility_unmeasured,0.00012328354312444444,0.00012375230779869325,0.10434107734,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.34216","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.34216,pre,0.06285727964184594,0.025794717991,False,33,reversibility_unmeasured,2.0464286456444443e-06,2.527889111511033e-06,0.039599426378,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.3428","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.3428,pre,0.06285727964184594,0.1929863301,False,245,reversibility_unmeasured,0.00015048966394666668,0.00015097175212641282,0.067147269489,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.34889","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.34889,pre,0.06285727964184594,0.1486597196,False,136,reversibility_unmeasured,2.6349101499111112e-05,2.6638457424073498e-05,0.085463086524,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35043","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35043,pre,0.06285727964184594,0.118570479,False,20,reversibility_unmeasured,7.190146880444445e-07,9.90332096481931e-07,0.16176539008,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35131","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35131,pre,0.06285727964184594,0.10176891387,False,31,reversibility_unmeasured,4.358413637022223e-06,4.64209078867902e-06,0.19200184084,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35193","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35193,pre,0.06285727964184594,0.11877647792,False,100,reversibility_unmeasured,3.5457774908e-05,3.5739655614142725e-05,0.18326897269,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35456","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35456,pre,0.06285727964184594,0.40583341863,False,38,reversibility_unmeasured,7.808985896e-06,8.13947970876446e-06,0.57952278321,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35502","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35502,pre,0.06285727964184594,0.35185557732,False,453,reversibility_unmeasured,0.00043491942856,0.0004352435033397089,0.37087001258,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35509","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35509,pre,0.06285727964184594,0.28805163285,False,643,reversibility_unmeasured,0.00047790158244444443,0.00047815988263836797,0.040244280017,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35694","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35694,pre,0.06285727964184594,0.016362481093,False,33,reversibility_unmeasured,2.428181270311111e-06,2.568375958935576e-06,0.09285940698,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.35974","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.35974,pre,0.06285727964184594,0.11528726271,False,26,reversibility_unmeasured,1.4720560394666666e-06,1.7373739411684457e-06,0.12074953613,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36016","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36016,pre,0.06285727964184594,0.097851170606,False,119,reversibility_unmeasured,3.392365795377778e-05,3.41825353807672e-05,0.026223148894,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36021","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36021,pre,0.06285727964184594,0.025092402051,False,40,reversibility_unmeasured,3.619434711466667e-05,3.642182964292336e-05,0.034896420289,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36148","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36148,pre,0.06285727964184594,0.035094433122,False,51,reversibility_unmeasured,2.4440884688444445e-06,2.7075182871840296e-06,0.036795767129,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36322","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36322,pre,0.06285727964184594,0.016234459834,False,20,reversibility_unmeasured,5.713704911555555e-07,8.57007517874485e-07,0.062490578388,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36337","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36337,pre,0.06285727964184594,0.062174553502,False,86,reversibility_unmeasured,1.1542077673333334e-05,1.1830826614940785e-05,0.041155340108,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36384","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36384,pre,0.06285727964184594,0.14116295413,False,258,reversibility_unmeasured,4.111990962088889e-05,4.1402140809899874e-05,0.055396915926,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.3662","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.3662,pre,0.06285727964184594,0.16359938352,False,43,reversibility_unmeasured,5.924845134666667e-07,8.049563409700669e-07,0.22589428972,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36637","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36637,pre,0.06285727964184594,0.15027363428,False,290,reversibility_unmeasured,9.396019084444444e-05,9.417269377629383e-05,0.04102559277,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.36964","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.36964,pre,0.06285727964184594,0.025731824216,False,25,reversibility_unmeasured,1.0001810084444445e-07,3.2326497740137307e-07,0.13726110193,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.37266","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.37266,pre,0.06285727964184594,0.14321827249,False,32,reversibility_unmeasured,3.2022971143555554e-06,3.4558830357026534e-06,0.27155405602,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.37287","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.37287,pre,0.06285727964184594,0.15206003496,False,233,reversibility_unmeasured,7.886287938666667e-05,7.912097390242252e-05,0.045683574491,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.37593","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.37593,pre,0.06285727964184594,0.05964352797,True,115,reversible_plastic,4.0225355492444443e-05,4.0681080139831415e-05,0.068510118553,"/Volumes/data/MTS2D_output/reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0/data/reversibilityData/irrev_drop_l_0.37592"
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.37668","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.37668,pre,0.06285727964184594,0.19397498231,False,135,reversibility_unmeasured,1.1112443995555556e-05,1.1581065125637401e-05,0.25618318686,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.37704","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.37704,pre,0.06285727964184594,0.15581699792,False,244,reversibility_unmeasured,5.143942336888889e-05,5.186945691092938e-05,0.0846518028,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.3797","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.3797,pre,0.06285727964184594,0.15028354477,False,183,reversibility_unmeasured,6.928006328444444e-05,6.980032383046616e-05,0.15960690481,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.38123","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.38123,pre,0.06285727964184594,0.14722749953,False,241,reversibility_unmeasured,0.00016760314212888887,0.0001681017782506539,0.1137214846,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.38654","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.38654,pre,0.06285727964184594,0.064115556939,False,156,reversibility_unmeasured,4.587722915111112e-06,4.805130562700318e-06,0.11745150074,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.38799","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.38799,pre,0.06285727964184594,0.016043797195,False,55,reversibility_unmeasured,4.2617875368e-06,4.875418627772079e-06,0.12315328178,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.38861","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.38861,pre,0.06285727964184594,0.070532905501,False,63,reversibility_unmeasured,9.010534817777777e-06,9.658254875860924e-06,0.067293736569,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.39142","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.39142,pre,0.06285727964184594,0.016843035381,False,19,reversibility_unmeasured,-6.074886802666666e-07,7.455660983926768e-08,0.0097340430914,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.39146","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.39146,pre,0.06285727964184594,0.019759858117,True,45,reversible_plastic,-1.5114257696e-07,5.312368925842747e-07,0.059962173442,"/Volumes/data/MTS2D_output/reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0/data/reversibilityData/irrev_drop_l_0.39145"
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.39311","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.39311,pre,0.06285727964184594,0.20829903285,False,240,reversibility_unmeasured,0.0001510078591288889,0.00015172636630448246,0.0037308018681,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.39481","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.39481,pre,0.06285727964184594,0.026190321574,False,87,reversibility_unmeasured,1.4673562632e-05,1.534233928020841e-05,0.11060618345,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.3976","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.3976,pre,0.06285727964184594,0.089773402789,True,154,irreversible_plastic,1.5212377411555556e-05,1.591749188348154e-05,0.07231642176,"/Volumes/data/MTS2D_output/reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0/data/reversibilityData/irrev_drop_l_0.39759"
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.40096","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.40096,pre,0.06285727964184594,0.081440234171,False,94,reversibility_unmeasured,2.7515007614666666e-05,2.8305360221717517e-05,0.088145641408,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.40407","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.40407,pre,0.06285727964184594,0.24715521717,False,293,reversibility_unmeasured,0.00023931028596444444,0.00024015001945480206,0.03409179775,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.40827","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.40827,pre,0.06285727964184594,0.044145660958,False,43,reversibility_unmeasured,-1.4284400331555555e-07,6.779967186086347e-07,0.076095453963,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.40969","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.40969,pre,0.06285727964184594,0.052021085016,False,48,reversibility_unmeasured,7.201591534666666e-06,8.042233978460444e-06,0.023632120663,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.41069","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.41069,pre,0.06285727964184594,0.23989119581,False,14,reversibility_unmeasured,-1.9504547053333334e-07,6.583579462345471e-07,0.40096975167,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.41104","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.41104,pre,0.06285727964184594,0.24005020983,False,581,reversibility_unmeasured,0.0001426952148488889,0.00014355250221675407,0.033480592635,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.41119","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.41119,pre,0.06285727964184594,0.095775552079,False,85,reversibility_unmeasured,2.2522870876444444e-05,2.3317963584132587e-05,0.02652981831,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.41238","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.41238,pre,0.06285727964184594,0.022944153043,False,252,reversibility_unmeasured,3.9038445479111114e-05,3.9837587423096465e-05,0.087490525005,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.41315","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.41315,pre,0.06285727964184594,0.12370926294,False,125,reversibility_unmeasured,7.337432226666666e-05,7.412524462821845e-05,0.12168909852,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.41861","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.41861,pre,0.06285727964184594,0.034595753169,True,33,reversible_plastic,1.5239443983555555e-06,2.3568450246620565e-06,0.096291873232,"/Volumes/data/MTS2D_output/reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0/data/reversibilityData/irrev_drop_l_0.41860"
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.4204","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.4204,pre,0.06285727964184594,0.016749625183,False,25,reversibility_unmeasured,-6.119855023555556e-07,2.4456008461457815e-07,0.091934173725,
"reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0:0.42134","reversibilityProtocolTest,s150x150l0.14,1e-05,1.0PBCedgeFlipt4LBFGSEpsx1e-06energyDropThreshold1e-05s0",0,edgeFlip,,1.0000000000010001e-05,0.42134,pre,0.06285727964184594,0.24773584907,False,350,reversibility_unmeasured,0.00024139117319111112,0.00024226308944029016,0.020063240316,
