target_width,actual_width,delta_gamma,seed,gamma_center,rate
0.02,0.020000000000000018,0.0001,3,0.27,599.9999999999994
0.02,0.020000000000000018,0.0001,3,0.29000000000000004,449.9999999999996
0.02,0.019999999999999962,0.0001,3,0.31000000000000005,550.000000000001
0.02,0.020000000000000018,0.0001,3,0.33,599.9999999999994
0.02,0.019999999999999962,0.0001,3,0.35,450.00000000000085
0.02,0.020000000000000018,0.0001,3,0.37,349.9999999999997
0.02,0.020000000000000018,0.0001,3,0.39,549.9999999999995
0.02,0.020000000000000018,0.0001,3,0.41000000000000003,299.9999999999997
0.02,0.019999999999999962,0.0001,3,0.43000000000000005,350.0000000000007
0.02,0.020000000000000018,0.0001,3,0.45,399.99999999999966
0.02,0.020000000000000018,0.0001,3,0.47000000000000003,399.99999999999966
0.02,0.019999999999999962,0.0001,3,0.49,450.00000000000085
0.02,0.020000000000000018,0.0001,3,0.51,599.9999999999994
0.02,0.020000000000000018,0.0001,3,0.53,449.9999999999996
0.02,0.020000000000000018,0.0001,3,0.55,399.99999999999966
0.02,0.020000000000000018,0.0001,3,0.5700000000000001,449.9999999999996
0.02,0.020000000000000018,0.0001,3,0.5900000000000001,399.99999999999966
0.02,0.019999999999999907,0.0001,3,0.6100000000000001,500.00000000000233
0.02,0.020000000000000018,0.0001,3,0.63,599.9999999999994
0.02,0.020000000000000018,0.0001,3,0.65,799.9999999999993
0.02,0.020000000000000018,0.0001,3,0.67,749.9999999999993
0.02,0.020000000000000018,0.0001,3,0.6900000000000001,749.9999999999993
0.02,0.019999999999999907,0.0001,3,0.71,700.0000000000033
0.02,0.020000000000000018,0.0001,3,0.73,699.9999999999994
0.02,0.020000000000000018,0.0001,3,0.75,649.9999999999994
0.02,0.020000000000000018,0.0001,3,0.77,599.9999999999994
0.02,0.020000000000000018,0.0001,3,0.79,699.9999999999994
0.02,0.020000000000000018,0.0001,3,0.81,549.9999999999995
0.02,0.020000000000000018,0.0001,3,0.8300000000000001,449.9999999999996
0.02,0.019999999999999907,0.0001,3,0.8500000000000001,550.0000000000026
0.02,0.020000000000000018,0.0001,3,0.87,649.9999999999994
0.02,0.020000000000000018,0.0001,3,0.89,449.9999999999996
0.02,0.020000000000000018,0.0001,3,0.91,399.99999999999966
0.02,0.020000000000000018,0.0001,3,0.93,399.99999999999966
0.02,0.020000000000000018,0.0001,3,0.9500000000000001,649.9999999999994
0.02,0.019999999999999907,0.0001,3,0.97,650.0000000000031
0.02,0.020000000000000018,0.0001,3,0.99,699.9999999999994
0.05,0.050588235294117656,1e-06,0,0.16529411764705884,672.0930232558138
0.05,0.050588235294117656,1e-06,0,0.2158823529411765,751.1627906976743
0.05,0.0505882352941176,1e-06,0,0.2664705882352941,632.5581395348843
0.05,0.05058823529411771,1e-06,0,0.3170588235294118,691.8604651162782
0.05,0.0505882352941176,1e-06,0,0.36764705882352944,612.7906976744192
0.05,0.050588235294117656,1e-06,0,0.41823529411764704,474.4186046511627
0.05,0.050588235294117656,1e-06,0,0.46882352941176475,177.906976744186
0.05,0.0505882352941176,1e-06,0,0.5194117647058824,395.3488372093027
0.05,0.05058823529411771,1e-06,0,0.5700000000000001,751.1627906976735
0.05,0.0505882352941176,1e-06,0,0.6205882352941177,770.9302325581402
0.05,0.05058823529411771,1e-06,0,0.6711764705882353,513.9534883720924
0.05,0.0505882352941176,1e-06,0,0.721764705882353,573.2558139534889
0.05,0.05058823529411771,1e-06,0,0.7723529411764707,593.0232558139527
0.05,0.0505882352941176,1e-06,0,0.8229411764705883,612.7906976744192
0.05,0.05058823529411771,1e-06,0,0.8735294117647059,849.9999999999989
0.05,0.0505882352941176,1e-06,0,0.9241176470588236,553.4883720930237
0.05,0.0505882352941176,1e-06,0,0.9747058823529412,672.0930232558146
0.05,0.050588235294117656,1e-06,1,0.16529411764705884,731.3953488372092
0.05,0.050588235294117656,1e-06,1,0.2158823529411765,474.4186046511627
0.05,0.0505882352941176,1e-06,1,0.2664705882352941,474.4186046511632
0.05,0.05058823529411771,1e-06,1,0.3170588235294118,573.2558139534876
0.05,0.0505882352941176,1e-06,1,0.36764705882352944,513.9534883720935
0.05,0.050588235294117656,1e-06,1,0.41823529411764704,593.0232558139534
0.05,0.050588235294117656,1e-06,1,0.46882352941176475,474.4186046511627
0.05,0.0505882352941176,1e-06,1,0.5194117647058824,395.3488372093027
0.05,0.05058823529411771,1e-06,1,0.5700000000000001,593.0232558139527
0.05,0.0505882352941176,1e-06,1,0.6205882352941177,672.0930232558146
0.05,0.05058823529411771,1e-06,1,0.6711764705882353,612.7906976744179
0.05,0.0505882352941176,1e-06,1,0.721764705882353,474.4186046511632
0.05,0.05058823529411771,1e-06,1,0.7723529411764707,375.58139534883674
0.05,0.0505882352941176,1e-06,1,0.8229411764705883,691.8604651162797
0.05,0.05058823529411771,1e-06,1,0.8735294117647059,513.9534883720924
0.05,0.0505882352941176,1e-06,1,0.9241176470588236,632.5581395348843
0.05,0.0505882352941176,1e-06,1,0.9747058823529412,711.6279069767448
0.05,0.050588235294117656,1e-06,2,0.16529411764705884,672.0930232558138
0.05,0.050588235294117656,1e-06,2,0.2158823529411765,494.1860465116278
0.05,0.0505882352941176,1e-06,2,0.2664705882352941,593.023255813954
0.05,0.05058823529411771,1e-06,2,0.3170588235294118,553.4883720930226
0.05,0.0505882352941176,1e-06,2,0.36764705882352944,573.2558139534889
0.05,0.050588235294117656,1e-06,2,0.41823529411764704,553.4883720930231
0.05,0.050588235294117656,1e-06,2,0.46882352941176475,454.6511627906976
0.05,0.0505882352941176,1e-06,2,0.5194117647058824,474.4186046511632
0.05,0.05058823529411771,1e-06,2,0.5700000000000001,652.325581395348
0.05,0.0505882352941176,1e-06,2,0.6205882352941177,652.3255813953494
0.05,0.05058823529411771,1e-06,2,0.6711764705882353,573.2558139534876
0.05,0.0505882352941176,1e-06,2,0.721764705882353,573.2558139534889
0.05,0.05058823529411771,1e-06,2,0.7723529411764707,632.5581395348829
0.05,0.0505882352941176,1e-06,2,0.8229411764705883,731.39534883721
0.05,0.05058823529411771,1e-06,2,0.8735294117647059,573.2558139534876
0.05,0.0505882352941176,1e-06,2,0.9241176470588236,573.2558139534889
0.05,0.0505882352941176,1e-06,2,0.9747058823529412,593.023255813954
0.05,0.050588235294117656,1e-06,3,0.16529411764705884,573.2558139534883
0.05,0.050588235294117656,1e-06,3,0.2158823529411765,573.2558139534883
0.05,0.0505882352941176,1e-06,3,0.2664705882352941,513.9534883720935
0.05,0.05058823529411771,1e-06,3,0.3170588235294118,711.6279069767432
0.05,0.0505882352941176,1e-06,3,0.36764705882352944,533.7209302325587
0.05,0.050588235294117656,1e-06,3,0.41823529411764704,593.0232558139534
0.05,0.050588235294117656,1e-06,3,0.46882352941176475,593.0232558139534
0.05,0.0505882352941176,1e-06,3,0.5194117647058824,593.023255813954
0.05,0.05058823529411771,1e-06,3,0.5700000000000001,612.7906976744179
0.05,0.0505882352941176,1e-06,3,0.6205882352941177,513.9534883720935
0.05,0.05058823529411771,1e-06,3,0.6711764705882353,494.1860465116273
0.05,0.0505882352941176,1e-06,3,0.721764705882353,474.4186046511632
0.05,0.05058823529411771,1e-06,3,0.7723529411764707,593.0232558139527
0.05,0.0505882352941176,1e-06,3,0.8229411764705883,612.7906976744192
0.05,0.05058823529411771,1e-06,3,0.8735294117647059,375.58139534883674
0.05,0.0505882352941176,1e-06,3,0.9241176470588236,573.2558139534889
0.05,0.0505882352941176,1e-06,3,0.9747058823529412,711.6279069767448
0.05,0.050588235294117656,5e-06,0,0.16529411764705884,474.4186046511627
0.05,0.050588235294117656,5e-06,0,0.2158823529411765,770.9302325581394
0.05,0.0505882352941176,5e-06,0,0.2664705882352941,672.0930232558146
0.05,0.05058823529411771,5e-06,0,0.3170588235294118,632.5581395348829
0.05,0.0505882352941176,5e-06,0,0.36764705882352944,632.5581395348843
0.05,0.050588235294117656,5e-06,0,0.41823529411764704,474.4186046511627
0.05,0.050588235294117656,5e-06,0,0.46882352941176475,256.97674418604646
0.05,0.0505882352941176,5e-06,0,0.5194117647058824,494.1860465116284
0.05,0.05058823529411771,5e-06,0,0.5700000000000001,553.4883720930226
0.05,0.0505882352941176,5e-06,0,0.6205882352941177,612.7906976744192
0.05,0.05058823529411771,5e-06,0,0.6711764705882353,593.0232558139527
0.05,0.0505882352941176,5e-06,0,0.721764705882353,672.0930232558146
0.05,0.05058823529411771,5e-06,0,0.7723529411764707,652.325581395348
0.05,0.0505882352941176,5e-06,0,0.8229411764705883,593.023255813954
0.05,0.05058823529411771,5e-06,0,0.8735294117647059,573.2558139534876
0.05,0.0505882352941176,5e-06,0,0.9241176470588236,612.7906976744192
0.05,0.0505882352941176,5e-06,0,0.9747058823529412,632.5581395348843
0.05,0.050588235294117656,5e-06,1,0.16529411764705884,612.7906976744185
0.05,0.050588235294117656,5e-06,1,0.2158823529411765,573.2558139534883
0.05,0.0505882352941176,5e-06,1,0.2664705882352941,711.6279069767448
0.05,0.05058823529411771,5e-06,1,0.3170588235294118,454.6511627906971
0.05,0.0505882352941176,5e-06,1,0.36764705882352944,691.8604651162797
0.05,0.050588235294117656,5e-06,1,0.41823529411764704,336.0465116279069
0.05,0.050588235294117656,5e-06,1,0.46882352941176475,256.97674418604646
0.05,0.0505882352941176,5e-06,1,0.5194117647058824,395.3488372093027
0.05,0.05058823529411771,5e-06,1,0.5700000000000001,612.7906976744179
0.05,0.0505882352941176,5e-06,1,0.6205882352941177,612.7906976744192
0.05,0.05058823529411771,5e-06,1,0.6711764705882353,593.0232558139527
0.05,0.0505882352941176,5e-06,1,0.721764705882353,612.7906976744192
0.05,0.05058823529411771,5e-06,1,0.7723529411764707,790.6976744186037
0.05,0.0505882352941176,5e-06,1,0.8229411764705883,731.39534883721
0.05,0.05058823529411771,5e-06,1,0.8735294117647059,691.8604651162782
0.05,0.0505882352941176,5e-06,1,0.9241176470588236,691.8604651162797
0.05,0.0505882352941176,5e-06,1,0.9747058823529412,691.8604651162797
0.05,0.050588235294117656,5e-06,2,0.16529411764705884,395.34883720930225
0.05,0.050588235294117656,5e-06,2,0.2158823529411765,454.6511627906976
0.05,0.0505882352941176,5e-06,2,0.2664705882352941,711.6279069767448
0.05,0.05058823529411771,5e-06,2,0.3170588235294118,474.4186046511622
0.05,0.0505882352941176,5e-06,2,0.36764705882352944,513.9534883720935
0.05,0.050588235294117656,5e-06,2,0.41823529411764704,395.34883720930225
0.05,0.050588235294117656,5e-06,2,0.46882352941176475,395.34883720930225
0.05,0.0505882352941176,5e-06,2,0.5194117647058824,632.5581395348843
0.05,0.05058823529411771,5e-06,2,0.5700000000000001,632.5581395348829
0.05,0.0505882352941176,5e-06,2,0.6205882352941177,652.3255813953494
0.05,0.05058823529411771,5e-06,2,0.6711764705882353,494.1860465116273
0.05,0.0505882352941176,5e-06,2,0.721764705882353,612.7906976744192
0.05,0.05058823529411771,5e-06,2,0.7723529411764707,454.6511627906971
0.05,0.0505882352941176,5e-06,2,0.8229411764705883,513.9534883720935
0.05,0.05058823529411771,5e-06,2,0.8735294117647059,593.0232558139527
0.05,0.0505882352941176,5e-06,2,0.9241176470588236,593.023255813954
0.05,0.0505882352941176,5e-06,2,0.9747058823529412,790.6976744186054
0.05,0.050588235294117656,5e-06,3,0.16529411764705884,553.4883720930231
0.05,0.050588235294117656,5e-06,3,0.2158823529411765,691.860465116279
0.05,0.0505882352941176,5e-06,3,0.2664705882352941,731.39534883721
0.05,0.05058823529411771,5e-06,3,0.3170588235294118,474.4186046511622
0.05,0.0505882352941176,5e-06,3,0.36764705882352944,632.5581395348843
0.05,0.050588235294117656,5e-06,3,0.41823529411764704,513.9534883720929
0.05,0.050588235294117656,5e-06,3,0.46882352941176475,494.1860465116278
0.05,0.0505882352941176,5e-06,3,0.5194117647058824,395.3488372093027
0.05,0.05058823529411771,5e-06,3,0.5700000000000001,454.6511627906971
0.05,0.0505882352941176,5e-06,3,0.6205882352941177,573.2558139534889
0.05,0.05058823529411771,5e-06,3,0.6711764705882353,513.9534883720924
0.05,0.0505882352941176,5e-06,3,0.721764705882353,593.023255813954
0.05,0.05058823529411771,5e-06,3,0.7723529411764707,454.6511627906971
0.05,0.0505882352941176,5e-06,3,0.8229411764705883,751.1627906976751
0.05,0.05058823529411771,5e-06,3,0.8735294117647059,553.4883720930226
0.05,0.0505882352941176,5e-06,3,0.9241176470588236,612.7906976744192
0.05,0.0505882352941176,5e-06,3,0.9747058823529412,533.7209302325587
0.05,0.050588235294117656,1e-05,0,0.16529411764705884,711.627906976744
0.05,0.050588235294117656,1e-05,0,0.2158823529411765,612.7906976744185
0.05,0.0505882352941176,1e-05,0,0.2664705882352941,573.2558139534889
0.05,0.05058823529411771,1e-05,0,0.3170588235294118,533.7209302325574
0.05,0.0505882352941176,1e-05,0,0.36764705882352944,553.4883720930237
0.05,0.050588235294117656,1e-05,0,0.41823529411764704,375.58139534883713
0.05,0.050588235294117656,1e-05,0,0.46882352941176475,316.2790697674418
0.05,0.0505882352941176,1e-05,0,0.5194117647058824,395.3488372093027
0.05,0.05058823529411771,1e-05,0,0.5700000000000001,652.325581395348
0.05,0.0505882352941176,1e-05,0,0.6205882352941177,632.5581395348843
0.05,0.05058823529411771,1e-05,0,0.6711764705882353,612.7906976744179
0.05,0.0505882352941176,1e-05,0,0.721764705882353,553.4883720930237
0.05,0.05058823529411771,1e-05,0,0.7723529411764707,474.4186046511622
0.05,0.0505882352941176,1e-05,0,0.8229411764705883,553.4883720930237
0.05,0.05058823529411771,1e-05,0,0.8735294117647059,672.0930232558131
0.05,0.0505882352941176,1e-05,0,0.9241176470588236,593.023255813954
0.05,0.0505882352941176,1e-05,0,0.9747058823529412,553.4883720930237
0.05,0.050588235294117656,1e-05,1,0.16529411764705884,711.627906976744
0.05,0.050588235294117656,1e-05,1,0.2158823529411765,454.6511627906976
0.05,0.0505882352941176,1e-05,1,0.2664705882352941,454.6511627906981
0.05,0.05058823529411771,1e-05,1,0.3170588235294118,593.0232558139527
0.05,0.0505882352941176,1e-05,1,0.36764705882352944,494.1860465116284
0.05,0.050588235294117656,1e-05,1,0.41823529411764704,553.4883720930231
0.05,0.050588235294117656,1e-05,1,0.46882352941176475,375.58139534883713
0.05,0.0505882352941176,1e-05,1,0.5194117647058824,494.1860465116284
0.05,0.05058823529411771,1e-05,1,0.5700000000000001,474.4186046511622
0.05,0.0505882352941176,1e-05,1,0.6205882352941177,533.7209302325587
0.05,0.05058823529411771,1e-05,1,0.6711764705882353,731.3953488372084
0.05,0.0505882352941176,1e-05,1,0.721764705882353,593.023255813954
0.05,0.05058823529411771,1e-05,1,0.7723529411764707,533.7209302325574
0.05,0.0505882352941176,1e-05,1,0.8229411764705883,612.7906976744192
0.05,0.05058823529411771,1e-05,1,0.8735294117647059,513.9534883720924
0.05,0.0505882352941176,1e-05,1,0.9241176470588236,513.9534883720935
0.05,0.0505882352941176,1e-05,1,0.9747058823529412,454.6511627906981
0.05,0.050588235294117656,1e-05,2,0.16529411764705884,553.4883720930231
0.05,0.050588235294117656,1e-05,2,0.2158823529411765,573.2558139534883
0.05,0.0505882352941176,1e-05,2,0.2664705882352941,513.9534883720935
0.05,0.05058823529411771,1e-05,2,0.3170588235294118,513.9534883720924
0.05,0.0505882352941176,1e-05,2,0.36764705882352944,593.023255813954
0.05,0.050588235294117656,1e-05,2,0.41823529411764704,494.1860465116278
0.05,0.050588235294117656,1e-05,2,0.46882352941176475,395.34883720930225
0.05,0.0505882352941176,1e-05,2,0.5194117647058824,553.4883720930237
0.05,0.05058823529411771,1e-05,2,0.5700000000000001,593.0232558139527
0.05,0.0505882352941176,1e-05,2,0.6205882352941177,612.7906976744192
0.05,0.05058823529411771,1e-05,2,0.6711764705882353,672.0930232558131
0.05,0.0505882352941176,1e-05,2,0.721764705882353,731.39534883721
0.05,0.05058823529411771,1e-05,2,0.7723529411764707,513.9534883720924
0.05,0.0505882352941176,1e-05,2,0.8229411764705883,672.0930232558146
0.05,0.05058823529411771,1e-05,2,0.8735294117647059,751.1627906976735
0.05,0.0505882352941176,1e-05,2,0.9241176470588236,672.0930232558146
0.05,0.0505882352941176,1e-05,2,0.9747058823529412,415.1162790697678
0.05,0.050588235294117656,1e-05,3,0.16529411764705884,513.9534883720929
0.05,0.050588235294117656,1e-05,3,0.2158823529411765,691.860465116279
0.05,0.0505882352941176,1e-05,3,0.2664705882352941,593.023255813954
0.05,0.05058823529411771,1e-05,3,0.3170588235294118,434.883720930232
0.05,0.0505882352941176,1e-05,3,0.36764705882352944,395.3488372093027
0.05,0.050588235294117656,1e-05,3,0.41823529411764704,513.9534883720929
0.05,0.050588235294117656,1e-05,3,0.46882352941176475,336.0465116279069
0.05,0.0505882352941176,1e-05,3,0.5194117647058824,454.6511627906981
0.05,0.05058823529411771,1e-05,3,0.5700000000000001,375.58139534883674
0.05,0.0505882352941176,1e-05,3,0.6205882352941177,533.7209302325587
0.05,0.05058823529411771,1e-05,3,0.6711764705882353,573.2558139534876
0.05,0.0505882352941176,1e-05,3,0.721764705882353,632.5581395348843
0.05,0.05058823529411771,1e-05,3,0.7723529411764707,672.0930232558131
0.05,0.0505882352941176,1e-05,3,0.8229411764705883,553.4883720930237
0.05,0.05058823529411771,1e-05,3,0.8735294117647059,612.7906976744179
0.05,0.0505882352941176,1e-05,3,0.9241176470588236,513.9534883720935
0.05,0.0505882352941176,1e-05,3,0.9747058823529412,770.9302325581402
0.05,0.050588235294117656,5e-05,0,0.16529411764705884,474.4186046511627
0.05,0.050588235294117656,5e-05,0,0.2158823529411765,731.3953488372092
0.05,0.0505882352941176,5e-05,0,0.2664705882352941,652.3255813953494
0.05,0.05058823529411771,5e-05,0,0.3170588235294118,612.7906976744179
0.05,0.0505882352941176,5e-05,0,0.36764705882352944,395.3488372093027
0.05,0.050588235294117656,5e-05,0,0.41823529411764704,474.4186046511627
0.05,0.050588235294117656,5e-05,0,0.46882352941176475,415.11627906976736
0.05,0.0505882352941176,5e-05,0,0.5194117647058824,454.6511627906981
0.05,0.05058823529411771,5e-05,0,0.5700000000000001,632.5581395348829
0.05,0.0505882352941176,5e-05,0,0.6205882352941177,711.6279069767448
0.05,0.05058823529411771,5e-05,0,0.6711764705882353,513.9534883720924
0.05,0.0505882352941176,5e-05,0,0.721764705882353,375.58139534883753
0.05,0.05058823529411771,5e-05,0,0.7723529411764707,533.7209302325574
0.05,0.0505882352941176,5e-05,0,0.8229411764705883,751.1627906976751
0.05,0.05058823529411771,5e-05,0,0.8735294117647059,573.2558139534876
0.05,0.0505882352941176,5e-05,0,0.9241176470588236,593.023255813954
0.05,0.0505882352941176,5e-05,0,0.9747058823529412,632.5581395348843
0.05,0.050588235294117656,5e-05,1,0.16529411764705884,731.3953488372092
0.05,0.050588235294117656,5e-05,1,0.2158823529411765,454.6511627906976
0.05,0.0505882352941176,5e-05,1,0.2664705882352941,454.6511627906981
0.05,0.05058823529411771,5e-05,1,0.3170588235294118,573.2558139534876
0.05,0.0505882352941176,5e-05,1,0.36764705882352944,513.9534883720935
0.05,0.050588235294117656,5e-05,1,0.41823529411764704,474.4186046511627
0.05,0.050588235294117656,5e-05,1,0.46882352941176475,553.4883720930231
0.05,0.0505882352941176,5e-05,1,0.5194117647058824,434.883720930233
0.05,0.05058823529411771,5e-05,1,0.5700000000000001,454.6511627906971
0.05,0.0505882352941176,5e-05,1,0.6205882352941177,415.1162790697678
0.05,0.05058823529411771,5e-05,1,0.6711764705882353,612.7906976744179
0.05,0.0505882352941176,5e-05,1,0.721764705882353,494.1860465116284
0.05,0.05058823529411771,5e-05,1,0.7723529411764707,652.325581395348
0.05,0.0505882352941176,5e-05,1,0.8229411764705883,573.2558139534889
0.05,0.05058823529411771,5e-05,1,0.8735294117647059,474.4186046511622
0.05,0.0505882352941176,5e-05,1,0.9241176470588236,494.1860465116284
0.05,0.0505882352941176,5e-05,1,0.9747058823529412,652.3255813953494
0.05,0.050588235294117656,5e-05,2,0.16529411764705884,434.88372093023247
0.05,0.050588235294117656,5e-05,2,0.2158823529411765,494.1860465116278
0.05,0.0505882352941176,5e-05,2,0.2664705882352941,533.7209302325587
0.05,0.05058823529411771,5e-05,2,0.3170588235294118,513.9534883720924
0.05,0.0505882352941176,5e-05,2,0.36764705882352944,395.3488372093027
0.05,0.050588235294117656,5e-05,2,0.41823529411764704,316.2790697674418
0.05,0.050588235294117656,5e-05,2,0.46882352941176475,355.813953488372
0.05,0.0505882352941176,5e-05,2,0.5194117647058824,494.1860465116284
0.05,0.05058823529411771,5e-05,2,0.5700000000000001,513.9534883720924
0.05,0.0505882352941176,5e-05,2,0.6205882352941177,573.2558139534889
0.05,0.05058823529411771,5e-05,2,0.6711764705882353,533.7209302325574
0.05,0.0505882352941176,5e-05,2,0.721764705882353,573.2558139534889
0.05,0.05058823529411771,5e-05,2,0.7723529411764707,513.9534883720924
0.05,0.0505882352941176,5e-05,2,0.8229411764705883,454.6511627906981
0.05,0.05058823529411771,5e-05,2,0.8735294117647059,434.883720930232
0.05,0.0505882352941176,5e-05,2,0.9241176470588236,434.883720930233
0.05,0.0505882352941176,5e-05,2,0.9747058823529412,533.7209302325587
0.05,0.050588235294117656,5e-05,3,0.16529411764705884,533.7209302325581
0.05,0.050588235294117656,5e-05,3,0.2158823529411765,652.3255813953488
0.05,0.0505882352941176,5e-05,3,0.2664705882352941,533.7209302325587
0.05,0.05058823529411771,5e-05,3,0.3170588235294118,434.883720930232
0.05,0.0505882352941176,5e-05,3,0.36764705882352944,375.58139534883753
0.05,0.050588235294117656,5e-05,3,0.41823529411764704,474.4186046511627
0.05,0.050588235294117656,5e-05,3,0.46882352941176475,553.4883720930231
0.05,0.0505882352941176,5e-05,3,0.5194117647058824,533.7209302325587
0.05,0.05058823529411771,5e-05,3,0.5700000000000001,652.325581395348
0.05,0.0505882352941176,5e-05,3,0.6205882352941177,553.4883720930237
0.05,0.05058823529411771,5e-05,3,0.6711764705882353,454.6511627906971
0.05,0.0505882352941176,5e-05,3,0.721764705882353,573.2558139534889
0.05,0.05058823529411771,5e-05,3,0.7723529411764707,494.1860465116273
0.05,0.0505882352941176,5e-05,3,0.8229411764705883,533.7209302325587
0.05,0.05058823529411771,5e-05,3,0.8735294117647059,790.6976744186037
0.05,0.0505882352941176,5e-05,3,0.9241176470588236,494.1860465116284
0.05,0.0505882352941176,5e-05,3,0.9747058823529412,553.4883720930237
0.05,0.050588235294117656,0.0001,0,0.16529411764705884,513.9534883720929
0.05,0.050588235294117656,0.0001,0,0.2158823529411765,731.3953488372092
0.05,0.0505882352941176,0.0001,0,0.2664705882352941,434.883720930233
0.05,0.05058823529411771,0.0001,0,0.3170588235294118,454.6511627906971
0.05,0.0505882352941176,0.0001,0,0.36764705882352944,395.3488372093027
0.05,0.050588235294117656,0.0001,0,0.41823529411764704,395.34883720930225
0.05,0.050588235294117656,0.0001,0,0.46882352941176475,336.0465116279069
0.05,0.0505882352941176,0.0001,0,0.5194117647058824,395.3488372093027
0.05,0.05058823529411771,0.0001,0,0.5700000000000001,415.1162790697669
0.05,0.0505882352941176,0.0001,0,0.6205882352941177,434.883720930233
0.05,0.05058823529411771,0.0001,0,0.6711764705882353,593.0232558139527
0.05,0.0505882352941176,0.0001,0,0.721764705882353,553.4883720930237
0.05,0.05058823529411771,0.0001,0,0.7723529411764707,454.6511627906971
0.05,0.0505882352941176,0.0001,0,0.8229411764705883,533.7209302325587
0.05,0.05058823529411771,0.0001,0,0.8735294117647059,316.27906976744146
0.05,0.0505882352941176,0.0001,0,0.9241176470588236,612.7906976744192
0.05,0.0505882352941176,0.0001,0,0.9747058823529412,652.3255813953494
0.05,0.050588235294117656,0.0001,1,0.16529411764705884,691.860465116279
0.05,0.050588235294117656,0.0001,1,0.2158823529411765,454.6511627906976
0.05,0.0505882352941176,0.0001,1,0.2664705882352941,355.8139534883724
0.05,0.05058823529411771,0.0001,1,0.3170588235294118,533.7209302325574
0.05,0.0505882352941176,0.0001,1,0.36764705882352944,513.9534883720935
0.05,0.050588235294117656,0.0001,1,0.41823529411764704,553.4883720930231
0.05,0.050588235294117656,0.0001,1,0.46882352941176475,533.7209302325581
0.05,0.0505882352941176,0.0001,1,0.5194117647058824,474.4186046511632
0.05,0.05058823529411771,0.0001,1,0.5700000000000001,533.7209302325574
0.05,0.0505882352941176,0.0001,1,0.6205882352941177,612.7906976744192
0.05,0.05058823529411771,0.0001,1,0.6711764705882353,494.1860465116273
0.05,0.0505882352941176,0.0001,1,0.721764705882353,593.023255813954
0.05,0.05058823529411771,0.0001,1,0.7723529411764707,553.4883720930226
0.05,0.0505882352941176,0.0001,1,0.8229411764705883,573.2558139534889
0.05,0.05058823529411771,0.0001,1,0.8735294117647059,612.7906976744179
0.05,0.0505882352941176,0.0001,1,0.9241176470588236,573.2558139534889
0.05,0.0505882352941176,0.0001,1,0.9747058823529412,494.1860465116284
0.05,0.050588235294117656,0.0001,2,0.16529411764705884,454.6511627906976
0.05,0.050588235294117656,0.0001,2,0.2158823529411765,691.860465116279
0.05,0.0505882352941176,0.0001,2,0.2664705882352941,454.6511627906981
0.05,0.05058823529411771,0.0001,2,0.3170588235294118,652.325581395348
0.05,0.0505882352941176,0.0001,2,0.36764705882352944,434.883720930233
0.05,0.050588235294117656,0.0001,2,0.41823529411764704,494.1860465116278
0.05,0.050588235294117656,0.0001,2,0.46882352941176475,415.11627906976736
0.05,0.0505882352941176,0.0001,2,0.5194117647058824,395.3488372093027
0.05,0.05058823529411771,0.0001,2,0.5700000000000001,355.8139534883716
0.05,0.0505882352941176,0.0001,2,0.6205882352941177,513.9534883720935
0.05,0.05058823529411771,0.0001,2,0.6711764705882353,494.1860465116273
0.05,0.0505882352941176,0.0001,2,0.721764705882353,494.1860465116284
0.05,0.05058823529411771,0.0001,2,0.7723529411764707,632.5581395348829
0.05,0.0505882352941176,0.0001,2,0.8229411764705883,474.4186046511632
0.05,0.05058823529411771,0.0001,2,0.8735294117647059,415.1162790697669
0.05,0.0505882352941176,0.0001,2,0.9241176470588236,494.1860465116284
0.05,0.0505882352941176,0.0001,2,0.9747058823529412,494.1860465116284
0.05,0.050588235294117656,0.0001,3,0.16529411764705884,494.1860465116278
0.05,0.050588235294117656,0.0001,3,0.2158823529411765,612.7906976744185
0.05,0.0505882352941176,0.0001,3,0.2664705882352941,612.7906976744192
0.05,0.05058823529411771,0.0001,3,0.3170588235294118,513.9534883720924
0.05,0.0505882352941176,0.0001,3,0.36764705882352944,415.1162790697678
0.05,0.050588235294117656,0.0001,3,0.41823529411764704,395.34883720930225
0.05,0.050588235294117656,0.0001,3,0.46882352941176475,415.11627906976736
0.05,0.0505882352941176,0.0001,3,0.5194117647058824,494.1860465116284
0.05,0.05058823529411771,0.0001,3,0.5700000000000001,434.883720930232
0.05,0.0505882352941176,0.0001,3,0.6205882352941177,553.4883720930237
0.05,0.05058823529411771,0.0001,3,0.6711764705882353,731.3953488372084
0.05,0.0505882352941176,0.0001,3,0.721764705882353,751.1627906976751
0.05,0.05058823529411771,0.0001,3,0.7723529411764707,632.5581395348829
0.05,0.0505882352941176,0.0001,3,0.8229411764705883,494.1860465116284
0.05,0.05058823529411771,0.0001,3,0.8735294117647059,573.2558139534876
0.05,0.0505882352941176,0.0001,3,0.9241176470588236,395.3488372093027
0.05,0.0505882352941176,0.0001,3,0.9747058823529412,711.6279069767448
